Street Address,Zip Code,List Price,Lat,Long,Tax Ammount,School Dist,List Date
110  Fallow Way,78602,500000,30.082896,-97.355684,9907.0,Bastrop ISD,2019-01-25
205  Hy Rd,78610,300000,30.09203,-97.881078,9898.0,Hays ISD,2019-01-29
5733  Toscana Ave,78724,300000,30.287941,-97.643328,7687.0,Manor ISD,2019-01-30
"160 Camp Creek CT, Buda TX 78610",78610,300000,30.089607,-97.862964,8392.0,Hays ISD,2019-01-03
"133 GABRIELS LOOP, Georgetown TX 78628",78628,600000,30.630709,-97.81154,12430.0,Liberty Hill ISD,2019-01-25
"2114 Deadwood DR, Austin TX 78744",78744,200000,30.198277,-97.753682,3035.0,Austin ISD,2019-01-23
"12304 Aralia Ridge DR, Austin TX 78739",78739,700000,30.183326,-97.919266,12818.0,Austin ISD,2019-02-15
"1706 Hidden Springs PATH, Round Rock TX 78665",78665,300000,30.56823,-97.664255,6693.0,Round Rock ISD,2019-02-14
"113 Rancho Bueno DR, Georgetown TX 78628",78628,600000,30.643067,-97.762303,10404.0,Liberty Hill ISD,2019-02-14
"8104 Ceberry DR # B, Austin TX 78759",78759,400000,30.366518,-97.74673,9658.0,Austin ISD,2019-01-01
"4809 Terraza TRL, Round Rock TX 78665",78665,300000,30.577665,-97.640184,0.0,Round Rock ISD,2019-01-03
"8101 W FM 243, Bertram TX 78605",78605,500000,30.812842,-97.966513,8332.0,Burnet ISD,2019-01-09
"1221 Fort Branch # 1, Austin TX 78721",78721,500000,30.275794,-97.680555,0.0,Austin ISD,2019-01-18
"5604 Woodrow AVE # 4, Austin TX 78756",78756,200000,30.328274,-97.733714,3310.0,Austin ISD,2019-02-14
"1411 Pagedale DR, Cedar Park TX 78613",78613,400000,30.484759,-97.841776,9476.0,Leander ISD,2019-02-02
"5825 Silver Screen DR, Austin TX 78747",78747,200000,30.139247,-97.767432,4815.0,Austin ISD,2019-02-04
"514 San Marcos HWY, Luling TX 78648",78648,200000,29.688998,-97.66438,4437.0,Luling ISD,2019-01-14
"1605 Bluff DR, Round Rock TX 78681",78681,400000,30.494619,-97.69451,6613.0,Round Rock ISD,2019-02-07
"8509 Vantage Point DR, Austin TX 78737",78737,600000,30.232194,-97.906456,10036.0,Austin ISD,2019-01-10
"18505 Calasetta DR, Pflugerville TX 78660",78660,300000,30.44246,-97.556277,8391.0,Pflugerville ISD,2019-01-04
"1308 Deupree DR, Austin TX 78753",78753,200000,30.379194,-97.662053,3965.0,Pflugerville ISD,2019-02-02
"16813 Black Kettle DR, Leander TX 78641",78641,300000,30.551574,-97.825142,7505.0,Leander ISD,2019-01-24
"364 Shiner LN, Georgetown TX 78626",78626,300000,30.604234,-97.639207,7528.0,Georgetown ISD,2019-01-15
"125 Topspin CIR, Spicewood TX 78669",78669,200000,30.478606,-98.127124,1565.0,Marble Falls ISD,2019-01-29
"1611 E Avenue H, Lampasas TX 76550",76550,100000,31.079313,-98.169339,499.0,Lampasas ISD,2019-01-31
"3124 Jazz ST, Round Rock TX 78664",78664,200000,30.478865,-97.656268,5589.0,Round Rock ISD,2019-02-04
325  Bonnet Blvd,78628,300000,30.728604,-97.687244,7600.0,Liberty Hill ISD,2019-01-07
1803  Zach Russell Dr,78613,400000,30.498846,-97.847933,10601.0,Leander ISD,2019-02-02
7401  Marble Ridge Dr,78747,200000,30.164603,-97.74042,4695.0,Austin ISD,2019-01-18
1128  Orchard Park Cir,78660,100000,30.453839,-97.64893,3254.0,Pflugerville ISD,2019-01-20
2408  Amen Corner Rd,78660,400000,30.473876,-97.57895,7784.0,Pflugerville ISD,2019-01-24
2902  Wanakah Ridge Cv,78613,500000,30.460754,-97.843935,9838.0,Leander ISD,2019-01-01
6401  Chimney Creek Cir  #B,78723,300000,30.311988,-97.678126,1999.0,Austin ISD,2019-02-23
2104  Dillon Pond Ln  #A,78660,300000,30.453081,-97.590473,7659.0,Pflugerville ISD,2019-01-07
7210  Ellaview Ln,78759,700000,30.411394,-97.775359,14320.0,Round Rock ISD,2019-01-23
"4104 North Hills DR, Austin TX 78731",78731,1000000,30.359489,-97.767799,21731.0,Austin ISD,2019-01-17
"1198 E M Franklin, Austin TX 78721",78721,300000,30.277444,-97.69443,6954.0,Austin ISD,2019-01-28
"365 Medlin Creek LOOP, Dripping Springs TX 78620",78620,1000000,30.255116,-98.098521,21242.0,Dripping Springs ISD,2019-02-25
"1913 Brentwood DR, Leander TX 78641",78641,200000,30.554868,-97.838125,5599.0,Leander ISD,2019-01-28
"11216 Henge DR, Austin TX 78759",78759,400000,30.424343,-97.775508,7725.0,Round Rock ISD,2019-02-13
"5712 Birmingham CIR, Killeen TX 76542",76542,100000,31.065081,-97.684025,3766.0,Killeen ISD,2019-01-10
"11502 Sawatch CIR, Austin TX 78726",78726,600000,30.44861,-97.815387,15689.0,Round Rock ISD,2019-01-15
"1007 Hidden View PL, Round Rock TX 78665",78665,300000,30.566519,-97.676323,7019.0,Round Rock ISD,2019-01-25
"4408 Avenue C, Austin TX 78751",78751,500000,30.30922,-97.730714,9980.0,Austin ISD,2019-02-01
"240 Second ST, Maxwell TX 78656",78656,60000,29.884119,-97.797299,1135.0,Lockhart ISD,2019-02-15
"8413 Twiggy LN, Austin TX 78747",78747,200000,30.15695,-97.747921,3652.0,Austin ISD,2019-01-30
"237 Teron DR, San Marcos TX 78666",78666,200000,29.833635,-97.931711,4782.0,San Marcos ISD,2019-01-03
"816 Dover Castle LN, Pflugerville TX 78660",78660,300000,30.473792,-97.609912,6282.0,Pflugerville ISD,2019-01-26
"11203 Ranch Road 2222 # 1602, Austin TX 78730",78730,200000,30.399504,-97.851519,5100.0,Leander ISD,2019-01-31
"1714 1714, Fischer TX 78623",78623,200000,29.956517,-98.22168,2951.0,Comal ISD,2019-02-09
"476 Nottingham LOOP, Kyle TX 78640",78640,200000,30.013068,-97.839685,4779.0,Hays ISD,2019-01-18
"135 Frasier, San Marcos TX 78666",78666,200000,29.95037,-97.88953,0.0,Hays ISD,2019-01-26
"2508 Klemm ST, New Braunfels TX 78132",78132,400000,29.729625,-98.181309,8118.0,New Braunfels ISD,2019-02-15
"1007 Cashew LN, Cedar Park TX 78613",78613,300000,30.507623,-97.804945,6525.0,Leander ISD,2019-02-15
"5307 Teri RD, Austin TX 78744",78744,300000,30.194095,-97.736577,2536.0,Austin ISD,2019-02-16
"2136 Rivina DR, Austin TX 78733",78733,900000,30.310466,-97.902389,18761.0,Eanes ISD,2019-02-13
"7409 Shadow Hill DR # 106, Austin TX 78731",78731,200000,30.357492,-97.749457,4391.0,Austin ISD,2019-02-14
"1601 Faro DR # 302, Austin TX 78741",78741,200000,30.233482,-97.711697,4012.0,Del Valle ISD,2019-03-07
"10402 Yucca DR, Austin TX 78759",78759,600000,30.419814,-97.786743,12462.0,Round Rock ISD,2019-02-28
"2301 Gilia DR, Austin TX 78733",78733,600000,30.310818,-97.90576,12695.0,Eanes ISD,2019-01-10
"2747 Belicia LN, Round Rock TX 78665",78665,400000,30.558945,-97.614838,9905.0,Round Rock ISD,2019-01-02
"935 La Posada DR # 143, Austin TX 78752",78752,200000,30.325176,-97.70401,3200.0,Austin ISD,2019-02-13
"13112 Hymeadow CIR, Austin TX 78729",78729,400000,30.463925,-97.787116,9384.0,Round Rock ISD,2019-02-13
"2209 Hancock DR # 36, Austin TX 78756",78756,200000,30.322338,-97.741423,4361.0,Austin ISD,2019-02-11
"8522 Starview ST, Temple TX 76502",76502,200000,31.11869,-97.434113,4965.0,Belton ISD,2019-02-06
"8801 Calera DR, Austin TX 78735",78735,3000000,30.276382,-97.879843,52353.0,Austin ISD,2019-01-30
"7520 Stonecliff DR, Austin TX 78731",78731,1000000,30.360984,-97.753993,19041.0,Austin ISD,2019-03-01
"2906 West AVE # 8, Austin TX 78705",78705,300000,30.297264,-97.745024,6883.0,Austin ISD,2019-01-10
"4802 Turnstone DR, Austin TX 78744",78744,200000,30.187671,-97.747042,1787.0,Austin ISD,2019-01-13
"105 Lei CT, Bastrop TX 78602",78602,200000,30.091026,-97.28749,159.0,Bastrop ISD,2019-02-02
"131 Wildcat Draw, Buda TX 78610",78610,200000,30.090587,-97.870138,6595.0,Hays ISD,2019-02-15
"466 Covent DR, Kyle TX 78640",78640,200000,30.008691,-97.839216,4761.0,Hays ISD,2019-02-07
"5516 Meg Brauer WAY, Austin TX 78749",78749,400000,30.22152,-97.860478,7440.0,Austin ISD,2019-02-07
"8041 Massa DR, Round Rock TX 78665",78665,200000,30.550879,-97.595648,7740.0,Hutto ISD,2019-02-08
"125 Dropper, Kyle TX 78640",78640,200000,29.980457,-97.859613,4556.68,Hays ISD,2019-02-08
"7708 San Felipe BLVD # 28, Austin TX 78729",78729,200000,30.437066,-97.766243,5615.0,Round Rock ISD,2019-02-13
"12304 Ryden ST, Manor TX 78653",78653,200000,30.374128,-97.622612,2428.0,Manor ISD,2019-02-19
"108 W Odell ST, Austin TX 78752",78752,300000,30.337096,-97.710187,8391.0,Austin ISD,2019-03-20
"109 Steel Lake DR, Kyle TX 78640",78640,200000,29.998711,-97.842798,4887.0,Hays ISD,2019-01-22
"1601 Red Fox RD, Austin TX 78734",78734,400000,30.372184,-97.929529,9040.0,Lake Travis ISD,2019-01-30
"19120 Leigh LN # D40, Pflugerville TX 78660",78660,200000,30.453651,-97.555206,6266.0,Pflugerville ISD,2019-01-21
"1500 San Carlos DR, Austin TX 78757",78757,500000,30.358352,-97.719085,7560.0,Austin ISD,2019-01-24
"3205 Grimes Ranch RD, Austin TX 78732",78732,400000,30.372659,-97.893475,10203.0,Leander ISD,2019-01-20
"240 Isabel LN, Kyle TX 78640",78640,200000,29.975882,-97.842154,5183.0,Hays ISD,2019-02-01
"5025 Veranda TER, Round Rock TX 78665",78665,300000,30.578862,-97.640469,0.0,Round Rock ISD,2019-01-22
"18513 DELEON BAYOU LN, Austin TX 78738",78738,400000,30.330075,-98.031888,10344.0,Lake Travis ISD,2019-02-05
"2108 Cornelia Trimble, Buda TX 78610",78610,300000,30.097677,-97.858314,7097.0,Hays ISD,2019-02-27
"805 Breezygrass WAY, Georgetown TX 78626",78626,400000,30.593713,-97.675864,11474.0,Georgetown ISD,2019-01-22
"2446 Lakeview DR, Canyon Lake TX 78133",78133,300000,29.889669,-98.268331,3535.0,Comal ISD,2019-01-11
"604 Pebblestone Walk DR, Cedar Park TX 78613",78613,400000,30.488954,-97.821424,8451.0,Leander ISD,2019-02-08
"4503 Zacharys RUN, Cedar Park TX 78613",78613,500000,30.526024,-97.754625,10315.0,Round Rock ISD,2019-02-15
"4504 S 2nd ST # 2, Austin TX 78745",78745,400000,30.220321,-97.775275,6404.0,Austin ISD,2019-02-14
"1406 Turtle Creek BLVD, Austin TX 78745",78745,300000,30.208097,-97.794117,3338.0,Austin ISD,2019-02-14
"1708 Prairie Hen CV, Austin TX 78758",78758,300000,30.395279,-97.699317,6225.0,Pflugerville ISD,2019-02-25
"130 Kahalulu DR, Bastrop TX 78602",78602,200000,30.084433,-97.275912,5099.0,Bastrop ISD,2019-01-02
"2989 Saddlehorn DR, Seguin TX 78155",78155,300000,29.611062,-98.012719,5211.0,Navarro ISD,2019-01-17
"6708 Northeast DR, Austin TX 78723",78723,400000,30.317521,-97.681402,6976.0,Austin ISD,2019-02-15
"12245 Abbey Glen LN # B, Austin TX 78753",78753,200000,30.38903,-97.658081,3329.54,Pflugerville ISD,2019-02-08
"13501 Metric BLVD # 15, Austin TX 78727",78727,300000,30.42424,-97.679116,6000.0,Pflugerville ISD,2019-01-30
"5921 Overlook DR, Austin TX 78731",78731,800000,30.34341,-97.755549,15485.0,Austin ISD,2019-02-15
"13501 Robert Wagner WAY, Manor TX 78653",78653,200000,30.363854,-97.512953,6368.0,Manor ISD,2019-02-27
"2409 Leon ST # 302, Austin TX 78705",78705,300000,30.288976,-97.748789,5380.0,Austin ISD,2019-01-15
"2411 Sweetwater LN, Cedar Park TX 78613",78613,400000,30.519839,-97.866551,8554.0,Leander ISD,2019-01-24
"7416 Wisteria Valley DR, Austin TX 78739",78739,600000,30.186037,-97.917814,10915.0,Austin ISD,2019-01-31
"3608 Rip Ford DR, Austin TX 78732",78732,400000,30.375507,-97.888461,8497.0,Leander ISD,2019-01-25
"1708 Bluebonnet LN, Austin TX 78704",78704,500000,30.254299,-97.772587,13014.0,Austin ISD,2019-01-28
"13627 Abraham Lincoln ST, Manor TX 78653",78653,200000,30.35614,-97.516251,5427.0,Manor ISD,2019-02-05
"212 Tascate DR, Georgetown TX 78628",78628,400000,30.689905,-97.707355,8665.0,Georgetown ISD,2019-01-05
"1919 Logan DR, Round Rock TX 78664",78664,200000,30.505217,-97.65542,5479.0,Round Rock ISD,2019-01-25
"696 Siebert DR, Kyle TX 78640",78640,200000,29.950446,-97.841359,4602.0,Hays ISD,2019-01-31
"6026 Ronchamps DR, Round Rock TX 78681",78681,500000,30.498585,-97.734389,10160.0,Round Rock ISD,2019-02-15
"703 Kates WAY, Hutto TX 78634",78634,200000,30.555593,-97.532589,5452.0,Hutto ISD,2019-02-15
"3301 Saint Genevieve DR, Leander TX 78641",78641,300000,30.554297,-97.8323,7523.0,Leander ISD,2019-02-21
"19805 Hubert R. Humphrey RD, Manor TX 78653",78653,200000,30.35643,-97.511801,0.0,Manor ISD,2019-02-22
"1208 Montell LN, Hutto TX 78634",78634,200000,30.527784,-97.561041,5332.0,Hutto ISD,2019-02-23
"1903 Magazine ST, Austin TX 78727",78727,200000,30.424286,-97.686605,4864.0,Pflugerville ISD,2019-02-23
"1421 Canopy Creek WAY, Austin TX 78748",78748,300000,30.16696,-97.820035,6526.0,Austin ISD,2019-02-20
"9113 Hoffman CV, Austin TX 78749",78749,400000,30.197926,-97.855842,6267.0,Austin ISD,2019-02-23
"3203 E 18th ST, Austin TX 78721",78721,500000,30.281089,-97.701969,7466.0,Austin ISD,2019-02-27
"516 Atlantis, Kyle TX 78640",78640,200000,29.97623,-97.86477,4070.0,Hays ISD,2019-02-14
"1036 Liberty Park DR # 30, Austin TX 78746",78746,1000000,30.268303,-97.789558,18772.0,Eanes ISD,2019-01-24
"9015 Palace PKWY, Austin TX 78748",78748,200000,30.175129,-97.805465,5006.0,Austin ISD,2019-02-21
"1403 Mills Meadow DR, Round Rock TX 78664",78664,200000,30.522098,-97.661815,4084.0,Round Rock ISD,2019-02-27
"14209 Rountree Ranch LN, Austin TX 78717",78717,300000,30.493879,-97.794503,7884.0,Leander ISD,2019-02-28
"7709 Navarro PL, Austin TX 78749",78749,400000,30.212981,-97.849084,6753.0,Austin ISD,2019-02-27
"110 E Myrtle ST, Liberty Hill TX 78642",78642,100000,30.664449,-97.920762,3604.0,Liberty Hill ISD,2019-03-07
"1804 Kwai CV, Leander TX 78641",78641,200000,30.55719,-97.842364,4205.0,Leander ISD,2019-03-08
"140 E Prof Powell BLVD, Bartlett TX 76511",76511,60000,30.798331,-97.426068,1405.0,Bartlett ISD,2019-03-21
"2904 Greenlawn PKWY, Austin TX 78757",78757,500000,30.351923,-97.742424,10834.0,Austin ISD,2019-01-31
,78664,200000,30.504787,-97.655976,5697.0,Round Rock ISD,2019-01-23
135  Endeavour,78640,200000,29.974135,-97.864499,3833.0,Hays ISD,2019-01-04
5524  Wild Foxglove Rd,78669,500000,30.353023,-98.07708,13274.0,Lake Travis ISD,2019-01-08
104  Six Flags Dr,78633,300000,30.710677,-97.708897,6145.0,Georgetown ISD,2019-01-11
1001  Fall Creek Dr,78753,300000,30.382602,-97.66634,5588.0,Austin ISD,2019-01-12
11410  Windermere Mdws,78759,400000,30.427434,-97.774773,7635.56,Round Rock ISD,2019-01-15
3305  Galesburg Dr,78745,300000,30.204422,-97.83213,6550.0,Austin ISD,2019-01-15
8816  Whiteworth Loop,78749,400000,30.200367,-97.857556,8123.0,Austin ISD,2019-01-16
701  Elder Way,78664,300000,30.503441,-97.654697,4988.72,Round Rock ISD,2019-01-17
335  New Country Rd,78640,200000,29.968909,-97.849138,4714.0,Hays ISD,2019-01-16
3839  Dry Creek Dr  #106,78731,200000,30.342357,-97.765044,2650.0,Austin ISD,2019-01-17
2400  Granite Creek Dr,78641,300000,30.542033,-97.859989,7409.0,Leander ISD,2019-01-07
1504  Greening Way,78641,200000,30.555085,-97.860781,4509.0,Leander ISD,2019-01-10
3410  Logsdon St,76522,100000,31.12752,-97.946965,4023.0,Lampasas ISD,2019-01-07
419  Fort Griffin Trl,78633,300000,30.734698,-97.740225,7424.0,Georgetown ISD,2019-01-03
7107  Mesa Dr,78731,500000,30.360584,-97.765701,14253.0,Austin ISD,2019-02-05
1600  Barton Springs Rd  #6401,78704,600000,30.262345,-97.761528,12002.0,Austin ISD,2019-01-11
2105  Woodway Dr,78641,200000,30.572415,-97.884297,4864.0,Leander ISD,2019-01-10
16512  Pallazo Dr,78660,300000,30.444125,-97.557333,7474.0,Pflugerville ISD,2019-01-10
1910  OVERLAND Dr,78641,300000,30.54743,-97.861892,7096.0,Leander ISD,2019-01-05
940  N Hull,77836,200000,30.523592,-96.713421,3770.0,Other,2019-01-06
226  Clear Water Path,78610,200000,30.060155,-97.841666,7898.0,Hays ISD,2019-01-08
10100  Woodstock Dr,78753,200000,30.361816,-97.676788,3487.0,Austin ISD,2019-01-09
19221  Denton Line Dr,78653,200000,30.352201,-97.516052,7726.0,Manor ISD,2019-01-08
13006  Kellies Farm Ln,78727,400000,30.425697,-97.695374,5124.0,Austin ISD,2019-01-18
706  Oyster Crk,78610,300000,30.091837,-97.865445,8416.0,Hays ISD,2019-01-18
9901  Woodglen Dr,78753,200000,30.359668,-97.676556,4437.0,Austin ISD,2019-01-24
3404  American Dr  #2113,78645,100000,30.440435,-98.020518,2642.0,Lago Vista ISD,2019-01-24
1704  Edelweiss Dr,78613,400000,30.479354,-97.845778,8527.0,Leander ISD,2019-01-16
11400 W Parmer Ln  #129,78613,300000,30.511777,-97.771563,7032.0,Leander ISD,2019-01-11
3418  Ashmere Cv,78681,300000,30.55109,-97.750643,7902.0,Leander ISD,2019-01-18
12201  Prairie Glen Ct,78617,200000,30.160816,-97.636464,6164.0,Del Valle ISD,2019-01-17
3106  Whiteway Dr,78757,700000,30.356583,-97.742355,10900.0,Austin ISD,2019-01-31
13105  Fieldgate Dr,78753,300000,30.403571,-97.648541,5903.0,Pflugerville ISD,2019-01-10
2018 W Rundberg Ln  #15D,78758,200000,30.373805,-97.718776,3067.0,Austin ISD,2019-01-14
10605  Mourning Dove Dr,78750,400000,30.449372,-97.808604,8234.0,Round Rock ISD,2019-01-18
3601  Prairie Heights Dr,78641,1000000,30.607202,-97.80193,17488.0,Leander ISD,2019-01-21
1801  Goodson Ct,78664,200000,30.526107,-97.661875,4338.0,Round Rock ISD,2019-02-02
"3802 Arrow Wood RD, Cedar Park TX 78613",78613,700000,30.525338,-97.766409,17292.0,Round Rock ISD,2019-02-05
"5647 Corsica LOOP, Round Rock TX 78665",78665,300000,30.563522,-97.601072,10429.0,Hutto ISD,2019-02-10
"7906 Henry Kinney ROW, Austin TX 78749",78749,500000,30.219795,-97.871774,8979.0,Austin ISD,2019-02-13
"126 Brahman CT, Bastrop TX 78602",78602,400000,30.158036,-97.226654,667.0,Bastrop ISD,2019-02-14
"4108 Burnet RD, Austin TX 78756",78756,700000,30.311492,-97.744439,11927.0,Austin ISD,2019-02-15
"606 Landon Samuel LOOP, Pflugerville TX 78660",78660,300000,30.450569,-97.629179,644.0,Pflugerville ISD,2019-01-04
"3411 Couch DR, Pflugerville TX 78660",78660,300000,30.395075,-97.61966,6010.0,Pflugerville ISD,2019-01-04
"5528 Cherokee Draw RD, Austin TX 78738",78738,500000,30.32791,-98.028692,12240.0,Lake Travis ISD,2019-01-11
"340 Fletcher BND, Buda TX 78610",78610,300000,30.097473,-97.863978,7985.0,Hays ISD,2019-01-14
"4326 Angelico LN, Round Rock TX 78681",78681,400000,30.544373,-97.730764,9503.0,Round Rock ISD,2019-02-04
"7707 Arezzo DR, Round Rock TX 78665",78665,300000,30.555379,-97.596708,8272.0,Hutto ISD,2019-02-24
"341 Stewart, Marble Falls TX 78654",78654,200000,30.559037,-98.300862,4576.0,Marble Falls ISD,2019-02-25
"216 Saddle Mountain DR, Other TX 78006",78006,400000,29.9052,-98.564465,5344.56,Other,2019-02-27
"7207 Geneva DR, Austin TX 78723",78723,400000,30.320991,-97.673303,6048.0,Austin ISD,2019-02-27
"20000 Woodrow Wilson ST, Manor TX 78653",78653,200000,30.356113,-97.503521,0.0,Manor ISD,2019-03-07
"6553 Needham LN, Austin TX 78739",78739,600000,30.187798,-97.894268,10141.0,Austin ISD,2019-03-08
"4509 Senda Lane LN, Austin TX 78725",78725,200000,30.23705,-97.572556,3063.0,Del Valle ISD,2019-03-08
"120 Stratton CT, Austin TX 78737",78737,400000,30.198711,-97.984318,10114.0,Dripping Springs ISD,2019-03-20
"3800 Creek RD, Dripping Springs TX 78620",78620,5000000,30.187909,-98.146604,15599.0,Dripping Springs ISD,2019-12-04
"7705 Cloudberry CIR, Austin TX 78745",78745,300000,30.184643,-97.790772,4584.0,Austin ISD,2019-01-24
"316 Callahan LN, Leander TX 78641",78641,200000,30.632513,-97.852935,7338.0,Leander ISD,2019-01-25
"406 Satsuma DR, Buda TX 78610",78610,200000,30.07771,-97.8107,6800.0,Hays ISD,2019-01-29
"5669 Copper CRK, New Braunfels TX 78132",78132,500000,29.73845,-98.250693,8703.0,New Braunfels ISD,2019-02-04
"620 Mill AVE, Rockdale TX 76567",76567,100000,30.650755,-97.006687,985.0,Rockdale ISD,2019-01-11
"12716 Covington TRL, Austin TX 78727",78727,300000,30.43533,-97.742967,5889.0,Round Rock ISD,2019-01-25
"1000 David Duval CV E, Round Rock TX 78664",78664,300000,30.506842,-97.591735,7493.0,Round Rock ISD,2019-02-21
"200 Bartlett Peak DR, Georgetown TX 78633",78633,300000,30.712506,-97.742368,7204.0,Georgetown ISD,2019-03-01
"2113 Dayflower TRCE, Cedar Park TX 78613",78613,300000,30.468688,-97.8421,6552.0,Leander ISD,2019-03-14
"735 Maple Ln, Cottonwood Shores TX 78657",78657,200000,30.554845,-98.326904,4180.0,Marble Falls ISD,2019-03-02
"202 Watergate WAY, Hutto TX 78634",78634,200000,30.522929,-97.566973,6020.0,Hutto ISD,2019-03-01
"237 Moonstone DR, Jarrell TX 76537",76537,200000,30.805747,-97.59726,4539.0,Jarrell ISD,2019-03-04
"6504 Deer Hollow LN, Austin TX 78750",78750,600000,30.378433,-97.78867,10548.86,Austin ISD,2019-03-07
"3901 Hidden Harbor DR, Pflugerville TX 78660",78660,300000,30.443794,-97.574017,8503.0,Pflugerville ISD,2019-03-10
"10508 Berthound DR, Austin TX 78758",78758,300000,30.378366,-97.698988,5334.0,Austin ISD,2019-03-22
"101 Lassy CV, Georgetown TX 78626",78626,200000,30.591521,-97.647774,5659.0,Georgetown ISD,2019-01-14
"6008 Rubicon RUN, Austin TX 78745",78745,400000,30.210247,-97.795217,6708.0,Austin ISD,2019-02-07
"1705 Chalk Rock CV, Austin TX 78735",78735,1000000,30.296696,-97.867182,23984.0,Austin ISD,2019-02-20
"6704 Gold Moss CV, Austin TX 78745",78745,200000,30.201556,-97.797309,3364.0,Austin ISD,2019-02-15
"143 Lois LN, Cedar Creek TX 78612",78612,500000,30.135787,-97.48005,8255.0,Bastrop ISD,2019-03-08
"100 E Odell ST, Austin TX 78752",78752,400000,30.336635,-97.709339,6600.0,Austin ISD,2019-02-01
"1908 Rockland DR, Austin TX 78748",78748,300000,30.164221,-97.827278,5324.0,Austin ISD,2019-03-01
"33 Wilderness WAY, Round Rock TX 78664",78664,500000,30.51917,-97.606831,11543.0,Round Rock ISD,2019-02-07
"1305 Spotted Fawn, Cedar Park TX 78613",78613,300000,30.490224,-97.834642,9180.0,Leander ISD,2019-02-11
"703 Bouldin AVE, Austin TX 78704",78704,1000000,30.257379,-97.754492,23492.0,Austin ISD,2019-02-08
"12121 Tumbling Creek TRL, Austin TX 78748",78748,300000,30.151859,-97.852616,6849.0,Austin ISD,2019-03-01
"3303 NE Oak ALY, Austin TX 78745",78745,300000,30.198341,-97.834317,6064.0,Austin ISD,2019-02-21
"2203 Hayfield SQ, Pflugerville TX 78660",78660,300000,30.471299,-97.584515,9043.0,Pflugerville ISD,2019-02-18
"101 Big Oak LN, Marble Falls TX 78654",78654,400000,30.659067,-98.296432,4818.0,Marble Falls ISD,2019-01-09
"5708 Roderick DR, Austin TX 78724",78724,300000,30.259325,-97.586645,2927.0,Del Valle ISD,2019-01-21
"1600 BARTON SPRINGS RD # 4502, Austin TX 78704",78704,500000,30.262345,-97.761528,10725.0,Austin ISD,2019-01-30
"1108 Ranch RD, Georgetown TX 78628",78628,300000,30.65477,-97.693842,4908.0,Georgetown ISD,2019-02-01
"127 Hickory LN, Georgetown TX 78633",78633,300000,30.691396,-97.712156,6022.0,Georgetown ISD,2019-03-01
"1501 W Creek LOOP, Round Rock TX 78681",78681,400000,30.495421,-97.703806,9292.0,Round Rock ISD,2019-02-15
"2605 Loyola LN, Austin TX 78723",78723,500000,30.317044,-97.676032,6747.0,Austin ISD,2019-02-18
"401 Penny Kathleen CT, Austin TX 78717",78717,400000,30.484605,-97.727918,9962.0,Round Rock ISD,2019-02-27
"349 Olas LN, Kingsland TX 78639",78639,400000,30.652697,-98.412913,4870.0,Burnet ISD,2019-03-05
"8209 Manx DR, Round Rock TX 78681",78681,300000,30.503554,-97.72956,6788.0,Round Rock ISD,2019-03-08
"2506 Georgian DR, Georgetown TX 78626",78626,200000,30.620571,-97.664488,4169.0,Georgetown ISD,2019-02-27
"8912 Barons CT, Austin TX 78754",78754,100000,30.331448,-97.648407,1900.0,Austin ISD,2019-02-28
"7904 Appomattox DR, Austin TX 78745",78745,400000,30.196177,-97.816614,7336.0,Austin ISD,2019-02-28
"2402 Lancaster DR, Austin TX 78748",78748,400000,30.183485,-97.824631,6912.0,Austin ISD,2019-03-14
"10588 Bilbrook PL, Austin TX 78748",78748,300000,30.158878,-97.810864,4770.0,Austin ISD,2019-03-11
"3202 W Highland TER, Austin TX 78731",78731,1000000,30.329601,-97.758803,10980.84,Austin ISD,2019-02-21
"400 Thorndale RD, Taylor TX 76574",76574,100000,30.578555,-97.405908,2693.0,Taylor ISD,2019-01-30
"100 Derek LN, Jarrell TX 76537",76537,300000,30.820469,-97.615436,7000.0,Jarrell ISD,2019-01-31
"115 Horseshoe DR, Dripping Springs TX 78620",78620,400000,30.281068,-98.066554,7958.0,Lake Travis ISD,2019-02-22
"19012 Scoria DR, Pflugerville TX 78660",78660,300000,30.446643,-97.544188,6327.0,Pflugerville ISD,2019-09-12
"1515 Ocotilla DR, Marble Falls TX 78654",78654,300000,30.589904,-98.27469,4008.0,Marble Falls ISD,2019-03-30
"1202 Gravel ST, San Marcos TX 78666",78666,100000,29.870035,-97.948275,4193.0,San Marcos ISD,2019-11-22
"6900 Nubian LN, Austin TX 78739",78739,500000,30.196523,-97.897546,9938.0,Austin ISD,2019-05-10
"2509 S 5th ST, Austin TX 78704",78704,800000,30.24108,-97.765122,14294.0,Austin ISD,2019-05-09
"7025 Auckland DR, Austin TX 78749",78749,500000,30.211908,-97.891162,9971.0,Austin ISD,2019-05-16
"1303 Laurelleaf DR, Pflugerville TX 78660",78660,300000,30.461137,-97.632492,4181.85,Pflugerville ISD,2019-05-24
"5309 Aurora DR, Austin TX 78756",78756,400000,30.323313,-97.732369,8628.0,Austin ISD,2019-06-20
"8937 Parker Ranch CIR # B, Austin TX 78748",78748,300000,30.190223,-97.833169,7715.0,Austin ISD,2019-04-18
"3370 Fm 3509, Burnet TX 78611",78611,2000000,30.73985,-98.304291,14020.0,Burnet ISD,2019-06-12
"13004 Foreston DR, Austin TX 78754",78754,200000,30.377854,-97.604507,6221.0,Manor ISD,2019-02-21
