Street Address,Zip Code,List Price,Lat,Long,Tax Ammount,School Dist,List Date
"3005 Teak Hawk CV, Austin TX 78746",78746,1000000,30.316321,-97.787691,19660.0,Eanes ISD,2016-09-23
"2501 E 4th ST # B, Austin TX 78702",78702,400000,30.256818,-97.715426,7112.0,Austin ISD,2016-09-23
"21813 Cardinal AVE, Lago Vista TX 78645",78645,100000,30.422696,-98.031687,2049.0,Lago Vista ISD,2016-10-04
"1121 Mira Loma LN, San Marcos TX 78666",78666,200000,29.853359,-97.931193,3146.0,San Marcos ISD,2016-09-26
"305 Creek Ridge LN, Round Rock TX 78664",78664,300000,30.511849,-97.653151,5765.0,Round Rock ISD,2016-10-05
"1910 Robbins PL # 206, Austin TX 78705",78705,300000,30.284769,-97.749613,8333.0,Austin ISD,2016-10-07
"213 Briarwood DR, Leander TX 78641",78641,200000,30.569927,-97.883997,5366.0,Leander ISD,2016-10-07
"1503 Bridal Path CV, Cedar Park TX 78613",78613,200000,30.519367,-97.860578,4558.0,Leander ISD,2016-10-08
"1001 Zodiac DR # 1, Round Rock TX 78665",78665,200000,30.561558,-97.662973,3821.0,Round Rock ISD,2016-10-08
"1121 Madeline ST, New Braunfels TX 78132",78132,400000,29.69485,-98.162493,6573.0,New Braunfels ISD,2016-10-03
"838 Shadow Creek BLVD, Buda TX 78610",78610,200000,30.040507,-97.814613,7037.0,Hays ISD,2016-10-08
"302 Mairo ST, Austin TX 78748",78748,200000,30.180071,-97.789257,4132.0,Austin ISD,2016-10-18
"2425 Ashdale DR # 40, Austin TX 78757",78757,200000,30.359068,-97.731503,2812.0,Austin ISD,2016-10-17
"604 White Tail CV, Georgetown TX 78628",78628,500000,30.693684,-97.737602,624.49,Georgetown ISD,2016-10-29
"687 Upper Elgin River RD, Elgin TX 78621",78621,400000,30.308288,-97.412791,5332.0,Elgin ISD,2016-10-20
"507 S Walnut ST, Georgetown TX 78626",78626,800000,30.638904,-97.67081,12518.0,Georgetown ISD,2016-10-20
"11901 Swearingen DR # 37, Austin TX 78758",78758,100000,30.394444,-97.692279,3574.0,Pflugerville ISD,2016-10-20
"7004 Cardinal Bloom LOOP, Austin TX 78744",78744,400000,30.163018,-97.720565,0.0,Del Valle ISD,2016-10-21
"101 Cavalry TRL, Elgin TX 78621",78621,200000,30.35995,-97.39354,3410.0,Elgin ISD,2016-10-22
"11708 ASTORIA DR, Bee Cave TX 78738",78738,1000000,30.304246,-97.922204,14703.0,Lake Travis ISD,2016-11-03
"802 Tasha CT, Cedar Park TX 78613",78613,300000,30.491088,-97.848888,7993.0,Leander ISD,2016-10-26
"2213 Carousel DR, Killeen TX 76543",76543,40000,31.134013,-97.701523,1631.0,Killeen ISD,2016-10-20
"2000 Eaton LN, Austin TX 78723",78723,200000,30.314514,-97.686486,3209.0,Austin ISD,2016-10-28
"201 Luna Vista DR, Hutto TX 78634",78634,200000,30.528384,-97.542866,4853.0,Hutto ISD,2016-10-28
"4624 Chestnut Meadows BND, Georgetown TX 78626",78626,300000,30.58376,-97.658024,7880.0,Georgetown ISD,2016-11-03
"1965 FM 972, Georgetown TX 78626",78626,1000000,30.734222,-97.612726,10110.0,Jarrell ISD,2016-10-30
"1701 Piedmont AVE, Austin TX 78757",78757,500000,30.344042,-97.728,8291.0,Austin ISD,2016-11-03
"1801 Winter Park RD, Austin TX 78746",78746,1000000,30.262621,-97.800067,16084.0,Eanes ISD,2016-10-29
"16525 Ennis TRL, Austin TX 78717",78717,300000,30.50979,-97.748097,7776.0,Round Rock ISD,2016-11-01
"112 Goddard, Kyle TX 78640",78640,200000,29.971969,-97.858965,4073.0,Hays ISD,2016-10-31
"13408 Anarosa LOOP, Austin TX 78727",78727,300000,30.430224,-97.693989,6889.0,Pflugerville ISD,2016-11-18
"102 Mesa DR, Leander TX 78641",78641,200000,30.575645,-97.861583,4617.3,Leander ISD,2016-11-03
"2606 Waizel WAY, Georgetown TX 78626",78626,200000,30.631667,-97.650506,4397.0,Georgetown ISD,2016-11-01
"3203 Port Anne WAY, Leander TX 78641",78641,200000,30.5528,-97.830399,5299.0,Leander ISD,2016-11-04
"4912 Parkwood DR, Killeen TX 76542",76542,100000,31.065529,-97.693851,2261.0,Killeen ISD,2016-11-04
"1411 Rimstone DR, Cedar Park TX 78613",78613,400000,30.516283,-97.864669,8885.0,Leander ISD,2016-11-09
"5653 Porano CIR, Round Rock TX 78665",78665,300000,30.54788,-97.606101,8513.0,Hutto ISD,2016-11-07
"13816 Nelson Houser RD, Manor TX 78653",78653,300000,30.357261,-97.509174,0.0,Manor ISD,2016-10-25
"437 Bradfield DR, Buda TX 78610",78610,200000,30.082639,-97.83147,4850.0,Hays ISD,2016-11-18
"9309 Topridge DR, Austin TX 78750",78750,500000,30.433242,-97.795988,10304.0,Round Rock ISD,2016-12-01
"143 Chestnut CT, Georgetown TX 78633",78633,300000,30.699993,-97.716281,7257.0,Georgetown ISD,2016-11-17
"1600 Barton Springs RD # 3501, Austin TX 78704",78704,1000000,30.262345,-97.761528,17993.0,Austin ISD,2016-11-10
"4711 Spicewood Springs RD # 181, Austin TX 78759",78759,200000,30.375522,-97.763021,4489.0,Austin ISD,2016-11-16
"1759 Oak GLN, New Braunfels TX 78132",78132,300000,29.721299,-98.162853,7037.0,New Braunfels ISD,2016-11-14
"2304 S Lakeline BLVD # 431, Cedar Park TX 78613",78613,300000,30.479492,-97.817458,7117.0,Leander ISD,2016-11-16
"7920 Rockwood LN # 214, Austin TX 78757",78757,200000,30.361358,-97.737941,2421.0,Austin ISD,2016-11-18
"5604 Spurflower DR, Austin TX 78759",78759,900000,30.393217,-97.766917,13402.76,Austin ISD,2016-11-18
"1707 Clairidge AVE, Killeen TX 76549",76549,90000,31.088014,-97.767744,2317.0,Killeen ISD,2016-11-30
"1906 Airole WAY, Austin TX 78704",78704,1000000,30.254772,-97.779132,16688.0,Austin ISD,2016-12-05
"22400 Rock Wren RD, Spicewood TX 78669",78669,400000,30.360151,-98.082158,9683.37,Lake Travis ISD,2016-12-15
"2701 Inridge DR, Austin TX 78745",78745,300000,30.201032,-97.820298,5747.0,Austin ISD,2016-12-06
"312 Essex LN, Georgetown TX 78633",78633,200000,30.73232,-97.709512,4028.0,Jarrell ISD,2016-12-07
"511 Sabina DR, Cedar Park TX 78613",78613,300000,30.463942,-97.848114,7400.0,Leander ISD,2016-12-29
"375 County Road 144a, Marble Falls TX 78654",78654,300000,30.628047,-98.333613,4782.0,Marble Falls ISD,2016-12-22
"278 Screech Owl, Kyle TX 78640",78640,200000,30.034825,-97.833827,6726.0,Hays ISD,2016-12-22
"504 Crockett LOOP, Georgetown TX 78633",78633,200000,30.726346,-97.718315,4934.0,Jarrell ISD,2016-12-24
"3413 Stephans ST, Pflugerville TX 78660",78660,300000,30.395032,-97.618628,6600.0,Pflugerville ISD,2016-12-26
"3300 Azalea Blossom DR, Austin TX 78748",78748,500000,30.1735,-97.850662,11938.0,Austin ISD,2016-12-26
"7504 Cedar Edge DR, Austin TX 78744",78744,200000,30.195659,-97.696469,4653.0,Del Valle ISD,2016-12-27
"410 Farm Creek DR, Hutto TX 78634",78634,200000,30.547636,-97.56247,7638.0,Hutto ISD,2016-09-27
"307 Grutsch DR, Bastrop TX 78602",78602,200000,30.102977,-97.363995,4542.04,Bastrop ISD,2016-11-07
"15602 Cedar Ledge ST, Austin TX 78734",78734,300000,30.416137,-97.920255,6373.0,Lake Travis ISD,2016-11-11
"1321 Mimosa PASS, Cedar Park TX 78613",78613,200000,30.461605,-97.824571,5552.0,Leander ISD,2016-11-03
"405 Susan Lane LN, Leander TX 78641",78641,200000,30.548032,-97.835396,6352.64,Leander ISD,2016-11-07
"110 Matthews, Kyle TX 78640",78640,200000,29.960464,-97.843282,6324.0,Hays ISD,2016-11-09
"3100 HERRERO PATH, Cedar Park TX 78641",78641,400000,30.545753,-97.786377,9215.0,Leander ISD,2016-11-11
"10312 Hansa CV, Austin TX 78739",78739,500000,30.198302,-97.897417,10209.0,Austin ISD,2016-11-08
"181 Chickadee CV, Kyle TX 78640",78640,200000,30.032796,-97.833843,5716.0,Hays ISD,2016-11-10
"2929 Persimmon Valley TRL, Austin TX 78732",78732,400000,30.370696,-97.897043,9759.0,Leander ISD,2016-11-11
"1509 Villanova DR, Austin TX 78757",78757,300000,30.359008,-97.719599,5873.0,Austin ISD,2016-12-01
"131 Oak Park RD, Other TX 78101",78101,200000,29.342324,-98.214128,2684.22,Other,2016-11-14
"6511 Pevensey DR, Austin TX 78745",78745,200000,30.199661,-97.787131,4292.0,Austin ISD,2016-11-16
"201 Starbright DR, Austin TX 78745",78745,300000,30.19472,-97.780843,4409.0,Austin ISD,2016-11-14
"9400 Bell Mountain DR, Austin TX 78730",78730,800000,30.381509,-97.829222,18318.0,Leander ISD,2016-11-19
"306 Swallowtail DR, Austin TX 78737",78737,500000,30.165349,-97.9973,12601.0,Dripping Springs ISD,2016-11-13
"8507 Ganttcrest DR, Austin TX 78749",78749,300000,30.210788,-97.866968,6216.0,Austin ISD,2016-11-14
"172 Maplewood N, Kyle TX 78640",78640,200000,30.031291,-97.8421,4795.0,Hays ISD,2016-12-10
"1823 Pebble Brook DR, New Braunfels TX 78130",78130,500000,29.743937,-98.102855,7588.0,Comal ISD,2016-11-14
"6600 Zequiel DR, Austin TX 78744",78744,100000,30.165322,-97.736952,4263.0,Austin ISD,2016-11-16
"304 Aspen CV, Cedar Park TX 78613",78613,400000,30.511712,-97.809446,8434.0,Leander ISD,2016-11-16
"1010 W 22nd ST, Austin TX 78705",78705,700000,30.285936,-97.749097,9566.0,Austin ISD,2016-11-19
"1800 W Saint Johns AVE S, Austin TX 78757",78757,500000,30.344724,-97.730045,8211.0,Austin ISD,2016-11-19
"12904 Wedding, Manor TX 78653",78653,200000,30.344565,-97.526071,4291.0,Manor ISD,2016-11-18
"206 The Hills DR, The Hills TX 78738",78738,700000,30.352012,-97.983833,9500.0,Lake Travis ISD,2016-01-02
"8100 Rockwood LN, Austin TX 78757",78757,300000,30.363546,-97.736035,4846.0,Austin ISD,2016-04-08
"113 Kodiak DR, Round Rock TX 78664",78664,300000,30.500307,-97.607229,8203.0,Round Rock ISD,2016-01-14
"2101 Bethesda CT, Pflugerville TX 78660",78660,300000,30.47939,-97.581031,6535.0,Pflugerville ISD,2016-01-08
"1404 Brighton CIR, Austin TX 78753",78753,300000,30.354561,-97.675996,3769.0,Austin ISD,2016-02-17
"1916 Val Verde, Austin TX 78732",78732,600000,30.358498,-97.902423,6977.0,Leander ISD,2016-01-06
"13408 Coomes DR, Del Valle TX 78617",78617,200000,30.171115,-97.612238,2898.0,Del Valle ISD,2016-01-07
"11512 GLEN KNOLL DR, Manor TX 78653",78653,200000,30.360357,-97.549921,4819.0,Manor ISD,2016-01-03
"132 Crossroads DR, Dale TX 78616",78616,300000,30.059951,-97.653116,4409.0,Lockhart ISD,2016-01-17
"6400 Bernia DR, Austin TX 78739",78739,900000,30.169623,-97.913244,0.0,Hays ISD,2016-01-06
"515 W 11th ST, Georgetown TX 78626",78626,100000,30.634289,-97.681525,1283.0,Georgetown ISD,2016-01-12
"1117 Remington DR, Leander TX 78641",78641,200000,30.587872,-97.872393,4619.0,Leander ISD,2016-01-08
"4321 W Fm 436 W, Belton TX 76513",76513,300000,31.001949,-97.405088,3878.0,Belton ISD,2016-01-10
"2415 Dormarion LN, Austin TX 78703",78703,900000,30.294284,-97.762371,15969.0,Austin ISD,2016-01-09
"19800 Cordill LN, Spicewood TX 78669",78669,1000000,30.352537,-98.041728,22566.0,Lake Travis ISD,2016-01-10
"2051 Cambria DR, Buda TX 78610",78610,200000,30.072316,-97.819856,4932.0,Hays ISD,2016-01-10
"2601 Fall Creek Estates DR, Spicewood TX 78669",78669,600000,30.410463,-98.112054,9518.0,Marble Falls ISD,2016-01-14
"171 Blossom Valley STRM, Buda TX 78610",78610,200000,30.057496,-97.84116,6811.0,Hays ISD,2016-01-15
"111 Atwater CV, Austin TX 78737",78737,500000,30.201429,-97.976569,13874.0,Dripping Springs ISD,2016-01-15
"242 Pond View PASS, Buda TX 78610",78610,200000,30.075617,-97.815478,6271.0,Hays ISD,2016-01-09
"12166 Metric BLVD # 281, Austin TX 78758",78758,100000,30.406791,-97.697862,2239.0,Austin ISD,2016-01-09
"6613 Davenport Divide RD, Austin TX 78738",78738,600000,30.324258,-98.026598,5051.0,Lake Travis ISD,2016-01-20
"1224 Clearwing CIR, Georgetown TX 78626",78626,200000,30.591978,-97.660386,6796.0,Georgetown ISD,2016-01-15
"109 Hot Spring VLY, Buda TX 78610",78610,300000,30.059363,-97.840714,11964.0,Hays ISD,2016-01-12
"156 Marcheeta, Leander TX 78641",78641,200000,30.624655,-97.866527,6776.0,Leander ISD,2016-01-13
"11512 Spring Hill DR, Austin TX 78753",78753,200000,30.38081,-97.67157,3997.0,Austin ISD,2016-01-13
"3306 Merrie Lynn AVE, Austin TX 78722",78722,400000,30.286843,-97.712642,5971.0,Austin ISD,2016-01-14
"310 San Jacinto DR, Rockdale TX 76567",76567,100000,30.647437,-97.028216,2263.0,Rockdale ISD,2016-01-11
"12003 Acorn Creek TRL N, Austin TX 78750",78750,200000,30.455145,-97.811826,4798.0,Round Rock ISD,2016-01-17
"304 W Metcalfe ST, Hutto TX 78634",78634,100000,30.546379,-97.549641,2248.0,Hutto ISD,2016-03-03
"137 Ferrule DR, Kyle TX 78640",78640,200000,29.980128,-97.861069,4804.0,Hays ISD,2016-01-14
"110 Park RD, Bastrop TX 78602",78602,200000,30.183143,-97.300866,3024.0,Bastrop ISD,2016-01-18
"3000 Long Day DR, Austin TX 78754",78754,200000,30.363185,-97.644366,4533.0,Manor ISD,2016-01-21
"613 Terrell Hill DR, Austin TX 78704",78704,500000,30.235653,-97.76541,6728.0,Austin ISD,2016-01-14
"2611 Diaz ST, Austin TX 78702",78702,300000,30.259649,-97.712388,4430.0,Austin ISD,2016-01-14
"8107 Cache DR, Austin TX 78749",78749,300000,30.206859,-97.846868,4951.0,Austin ISD,2016-01-22
"16917 Crystal Downs CV, Austin TX 78717",78717,400000,30.514231,-97.748298,9386.0,Round Rock ISD,2016-01-22
"8110 Ranch Road 2222 # 1, Austin TX 78730",78730,400000,30.380325,-97.807365,8574.0,Austin ISD,2016-01-21
"852 Sunfish ST, Lakeway TX 78734",78734,600000,30.365285,-97.98203,0.0,Lake Travis ISD,2016-02-23
"790 Lost Valley RD, Dripping Springs TX 78620",78620,500000,30.243381,-98.207175,6647.0,Dripping Springs ISD,2016-02-25
"301 Summer Alcove WAY, Austin TX 78732",78732,600000,30.342384,-97.912047,6997.0,Leander ISD,2016-01-20
"903 Alamo Plaza DR, Cedar Park TX 78613",78613,200000,30.535086,-97.824747,4899.0,Leander ISD,2016-01-20
"304 Bluff Point BND, Cedar Park TX 78613",78613,800000,30.525967,-97.765341,18491.0,Round Rock ISD,2016-01-19
"2710 Culver Cliff LN, Cedar Park TX 78613",78613,500000,30.463517,-97.850772,11378.0,Leander ISD,2016-01-20
"14505 Lake Victor DR, Pflugerville TX 78660",78660,300000,30.431256,-97.662762,7099.0,Pflugerville ISD,2016-01-22
"4205 Oro CT, Georgetown TX 78628",78628,300000,30.690753,-97.69554,4485.0,Georgetown ISD,2016-01-25
"13728 Mesa Verde DR, Austin TX 78737",78737,400000,30.181328,-97.977385,10872.0,Dripping Springs ISD,2016-01-28
"1510 Hartford, Austin TX 78703",78703,700000,30.28552,-97.76175,11121.12,Austin ISD,2016-01-22
"710 Crestone Stream DR, Lakeway TX 78738",78738,700000,30.327269,-98.004026,14872.0,Lake Travis ISD,2016-01-22
"5802 Coventry LN, Austin TX 78723",78723,400000,30.308272,-97.684498,8131.0,Austin ISD,2016-01-23
"2401 E 6th ST # 6094, Austin TX 78702",78702,300000,30.259186,-97.716179,6330.0,Austin ISD,2016-01-22
"4401 Alleeta DR, Killeen TX 76549",76549,90000,31.090206,-97.787238,3386.0,Killeen ISD,2016-03-08
"6820 Bay City BND, Austin TX 78725",78725,300000,30.261302,-97.666369,6050.0,Austin ISD,2016-03-18
"444 Atlanta Park DR, Georgetown TX 78628",78628,400000,30.571917,-97.772157,10279.0,Leander ISD,2016-03-08
"2230 Hamlet CIR, Round Rock TX 78664",78664,500000,30.511564,-97.59361,9662.5,Round Rock ISD,2016-04-05
"8605 Claude CT, Austin TX 78747",78747,100000,30.150806,-97.738486,2088.0,Austin ISD,2016-03-13
"307 Ansley CV, Lakeway TX 78738",78738,500000,30.344939,-98.015956,15025.0,Lake Travis ISD,2016-03-08
"58 Cottondale RD, The Hills TX 78738",78738,600000,30.351803,-97.980232,9394.0,Lake Travis ISD,2016-03-16
"2003 Patton LN, Austin TX 78723",78723,400000,30.317475,-97.686572,4925.0,Austin ISD,2016-04-06
"418 Monahans DR, Georgetown TX 78628",78628,300000,30.578052,-97.77454,9796.0,Leander ISD,2016-03-12
"160 Quinton CV, Kyle TX 78640",78640,300000,29.962284,-97.843307,6993.0,Hays ISD,2016-03-10
"109 Munro ST, Liberty Hill TX 78642",78642,400000,30.662672,-97.921992,4986.0,Liberty Hill ISD,2016-03-25
"2217 Seabiscuit CV # 109, Spicewood TX 78669",78669,1000000,30.409802,-97.990663,17123.0,Lake Travis ISD,2016-03-01
"175 Sandy Loam DR, Paige TX 78659",78659,400000,30.135955,-97.184222,4470.12,Bastrop ISD,2016-03-12
"11985 Roberts RD, Holland TX 76534",76534,400000,30.900275,-97.382902,2971.0,Holland ISD,2016-03-13
"14001 Avery Ranch BLVD # 601, Austin TX 78717",78717,300000,30.492992,-97.789672,6101.0,Leander ISD,2016-03-18
"2 Brenda LN, Round Rock TX 78665",78665,500000,30.53617,-97.637596,6380.0,Round Rock ISD,2016-03-14
"112 Palo Duro LN, Liberty Hill TX 78642",78642,300000,30.66335,-97.887523,7812.0,Liberty Hill ISD,2016-03-13
"1904 Heliotrope CT, Austin TX 78733",78733,900000,30.313364,-97.901786,21114.0,Eanes ISD,2016-04-01
"8805 Mendocino DR, Austin TX 78735",78735,1000000,30.285449,-97.8741,24320.0,Austin ISD,2016-03-23
"209 Mustang Island TRL, Georgetown TX 78633",78633,400000,30.737918,-97.741833,8383.0,Georgetown ISD,2016-03-15
"6933 Auckland DR, Austin TX 78749",78749,400000,30.210754,-97.89074,6455.0,Austin ISD,2016-03-18
"1115 Kinney AVE # 44, Austin TX 78704",78704,600000,30.256149,-97.765604,10508.18,Austin ISD,2016-03-28
"8609 Dandelion TRL, Austin TX 78745",78745,200000,30.193443,-97.833504,3768.0,Austin ISD,2016-04-08
"379 Mcgarity, Kyle TX 78640",78640,200000,30.01307,-97.880484,4780.0,Hays ISD,2016-04-01
"12601 Monterey PATH, Austin TX 78732",78732,400000,30.346238,-97.913513,10719.0,Leander ISD,2016-03-15
"329 Summer Azure ST, Georgetown TX 78626",78626,300000,30.586621,-97.667871,0.0,Georgetown ISD,2016-03-15
"333 Summer Azure ST, Georgetown TX 78626",78626,300000,30.586115,-97.667156,0.0,Georgetown ISD,2016-03-15
"708 Timber Creek CV, Round Rock TX 78665",78665,600000,30.513272,-97.623186,12602.0,Round Rock ISD,2016-03-16
"6405 Deorsam LOOP, Killeen TX 76542",76542,200000,31.061776,-97.746433,3929.0,Killeen ISD,2016-03-17
"839 Salado Creek LN, Georgetown TX 78633",78633,200000,30.725272,-97.75713,5239.0,Georgetown ISD,2016-03-19
"13308 Nelson Houser ST, Manor TX 78653",78653,200000,30.353148,-97.51394,5813.0,Manor ISD,2016-03-24
"1701 Lakecliff Hills LN, Austin TX 78732",78732,700000,30.350589,-97.887742,18715.0,Leander ISD,2016-04-04
"1812 Carriage Club DR, Cedar Park TX 78613",78613,200000,30.518526,-97.856514,5134.0,Leander ISD,2016-03-20
"11901 Swearingen DR # 91Q, Austin TX 78758",78758,100000,30.394444,-97.692279,3073.0,Pflugerville ISD,2016-03-23
"9413 Leaning Rock CIR, Austin TX 78730",78730,900000,30.382806,-97.830357,16403.0,Leander ISD,2016-05-07
"104 Bearing CV, Austin TX 78717",78717,300000,30.489216,-97.724577,7475.0,Round Rock ISD,2016-03-25
"127 Salado DR, Kyle TX 78640",78640,200000,29.997157,-97.878444,3775.0,Hays ISD,2016-03-20
"2146 Belvedere CT, New Braunfels TX 78130",78130,200000,29.670594,-98.107101,4478.0,New Braunfels ISD,2016-03-23
"4712 Little Hill CIR, Austin TX 78725",78725,200000,30.282352,-97.661441,2106.0,Austin ISD,2016-03-23
"9009 Sommerland WAY, Austin TX 78749",78749,300000,30.207822,-97.87628,6211.0,Austin ISD,2016-03-24
"1112 W 7th ST, Austin TX 78703",78703,1000000,30.273982,-97.755238,15851.0,Austin ISD,2016-03-25
"15217 Bullbrier RD, Austin TX 78724",78724,100000,30.259299,-97.574495,2726.0,Del Valle ISD,2016-03-24
"5011 Martin AVE, Austin TX 78751",78751,400000,30.312781,-97.71799,7076.27,Austin ISD,2016-03-25
"4002 Aldama DR, Austin TX 78739",78739,400000,30.171085,-97.867302,7577.0,Austin ISD,2016-03-30
"6706 Wild ST # B, Austin TX 78757",78757,400000,30.335589,-97.721904,10792.0,Austin ISD,2016-03-25
"1800 Basin Ledge, West Lake Hills TX 78746",78746,700000,30.304635,-97.798126,9502.0,Eanes ISD,2016-03-31
"2212 Silverleaf LN, Round Rock TX 78664",78664,200000,30.509085,-97.649577,3261.0,Round Rock ISD,2016-03-31
"404 Steeplechase DR, Georgetown TX 78626",78626,200000,30.632879,-97.640966,4696.0,Georgetown ISD,2016-03-25
"710 Walsh Hill TRL, Cedar Park TX 78613",78613,300000,30.52106,-97.751696,7107.0,Round Rock ISD,2016-03-25
"700 Garner Park DR, Georgetown TX 78628",78628,400000,30.574478,-97.769203,0.0,Leander ISD,2016-03-25
"9325 Sanford DR, Austin TX 78748",78748,200000,30.184632,-97.83467,5387.0,Austin ISD,2016-03-28
"1409 Redbud TRL, West Lake Hills TX 78746",78746,1000000,30.298712,-97.820207,16602.0,Eanes ISD,2016-03-28
"21008 Nantucket CV, Lago Vista TX 78645",78645,200000,30.424396,-98.015152,326.0,Lago Vista ISD,2016-04-13
"219 Meadows LN, Dripping Springs TX 78620",78620,300000,30.208155,-98.105673,5704.0,Dripping Springs ISD,2016-05-18
"229 E Davilla AVE, Rockdale TX 76567",76567,100000,30.658299,-97.000824,4745.0,Rockdale ISD,2016-04-06
"10502 Grand Oak DR, Austin TX 78750",78750,500000,30.428321,-97.80268,9784.0,Round Rock ISD,2016-04-07
"9127 EDWARDSON LN, Austin TX 78749",78749,300000,30.210979,-97.885522,4149.0,Austin ISD,2016-05-07
"4113 Great Plains DR, Austin TX 78735",78735,500000,30.253898,-97.835558,8675.0,Austin ISD,2016-04-06
"7913 Adelaide DR, Austin TX 78739",78739,600000,30.191222,-97.91918,11420.0,Austin ISD,2016-04-08
"4800 Red River ST # A, Austin TX 78751",78751,400000,30.308621,-97.717411,6826.0,Austin ISD,2016-04-07
"1211 MULBERRY DR, Marble Falls TX 78654",78654,80000,30.558304,-98.294142,2009.0,Marble Falls ISD,2016-04-07
"3405 Eagle Ridge LN, Pflugerville TX 78660",78660,400000,30.476235,-97.559258,8721.0,Pflugerville ISD,2016-04-08
"1413 Pagedale DR, Cedar Park TX 78613",78613,400000,30.484647,-97.841559,9558.0,Leander ISD,2016-04-22
"1940 Los Santos DR, San Marcos TX 78666",78666,500000,29.877786,-97.976492,2.42,San Marcos ISD,2016-04-13
"5017 Pearl Crescent LN, Georgetown TX 78626",78626,300000,30.586199,-97.668991,7512.0,Georgetown ISD,2016-04-15
"807 Jasmine TRL, Georgetown TX 78626",78626,200000,30.671389,-97.653553,2777.0,Georgetown ISD,2016-04-14
"1300 SUMMONERS TALE CT, Austin TX 78748",78748,300000,30.153748,-97.828335,4708.0,Austin ISD,2016-04-16
"305 E 31st ST # 8, Austin TX 78705",78705,400000,30.293567,-97.734979,6016.0,Austin ISD,2016-04-22
"1426 Preston AVE, Austin TX 78703",78703,2000000,30.297184,-97.753821,19728.0,Austin ISD,2016-04-14
"13700 Tercel TRCE, Manor TX 78653",78653,300000,30.356877,-97.543932,6541.0,Manor ISD,2016-04-14
"203 Church Hill LN, Liberty Hill TX 78642",78642,200000,30.663001,-97.918623,4728.0,Liberty Hill ISD,2016-04-14
"5309 China Garden DR, Austin TX 78730",78730,600000,30.377176,-97.848932,10499.0,Leander ISD,2016-04-14
"2106 Kippling DR, Austin TX 78752",78752,200000,30.325984,-97.6809,2313.0,Austin ISD,2016-04-14
"11629 Cherisse DR, Austin TX 78739",78739,400000,30.190077,-97.921536,8550.0,Austin ISD,2016-04-13
"16621 Barrhead CV, Austin TX 78717",78717,400000,30.511781,-97.747649,9777.0,Round Rock ISD,2016-04-15
"2519 Midnight Star DR, Cedar Park TX 78613",78613,400000,30.526546,-97.787057,7528.0,Leander ISD,2016-04-14
"205 Timothy John DR, Pflugerville TX 78660",78660,300000,30.480305,-97.617518,6197.0,Pflugerville ISD,2016-03-17
"113 Stone View TRL, Austin TX 78737",78737,400000,30.208769,-97.97811,9780.0,Dripping Springs ISD,2016-03-09
"2100 Buckeye LN, Round Rock TX 78664",78664,200000,30.530967,-97.659327,3200.0,Round Rock ISD,2016-03-10
"11901 Swearingen DR # 26E, Austin TX 78758",78758,100000,30.394444,-97.692279,2727.0,Pflugerville ISD,2016-03-10
"1500 Treeta Trail, Kyle TX 78640",78640,200000,29.98366,-97.837965,0.0,Hays ISD,2016-03-10
"635 Yegua DR, Lexington TX 78947",78947,100000,30.413632,-97.014193,3037.0,Lexington ISD,2016-03-10
"138 Martin Crossing DR, Cedar Creek TX 78612",78612,200000,30.096545,-97.456623,3292.0,Bastrop ISD,2016-03-15
"102 S Glen CV, Hutto TX 78634",78634,100000,30.606324,-97.601285,1484.0,Georgetown ISD,2016-03-10
,78653,200000,30.341548,-97.530736,3246.0,Manor ISD,2016-03-08
"9104 Bayshore BND, Austin TX 78726",78726,600000,30.432005,-97.843256,14211.0,Leander ISD,2016-03-08
"4304 Scales ST, Austin TX 78723",78723,700000,30.295078,-97.703784,13066.0,Austin ISD,2016-03-10
"5816 Nijmegen DR, Del Valle TX 78617",78617,100000,30.168584,-97.619151,2346.0,Del Valle ISD,2016-03-11
"1306 Aspen, Lockhart TX 78644",78644,100000,29.884668,-97.690114,3022.0,Lockhart ISD,2016-03-08
"6301 Walebridge LN, Austin TX 78739",78739,500000,30.190375,-97.891649,8943.0,Austin ISD,2016-03-11
"178 Enchanted CV, Cedar Creek TX 78612",78612,100000,30.142459,-97.485287,2349.0,Bastrop ISD,2016-03-14
"13801 Nutty Brown RD, Austin TX 78737",78737,200000,30.177954,-97.965103,2074.0,Dripping Springs ISD,2016-03-17
"9603 Woodvale DR, Austin TX 78729",78729,300000,30.457492,-97.784119,4325.0,Round Rock ISD,2016-03-17
"1329 Lochaline LOOP, Pflugerville TX 78660",78660,200000,30.467936,-97.642217,4982.0,Pflugerville ISD,2016-03-24
"4507 Credo LN, Austin TX 78725",78725,200000,30.236625,-97.571877,2922.0,Del Valle ISD,2016-03-18
"2908 Rio Verde DR, Leander TX 78641",78641,400000,30.553425,-97.814698,10610.0,Leander ISD,2016-03-17
"3508 Rams Horn WAY, Round Rock TX 78665",78665,300000,30.553344,-97.6737,5485.0,Round Rock ISD,2016-03-17
"301 County Glen ST, Leander TX 78641",78641,200000,30.552755,-97.844954,4297.0,Leander ISD,2016-04-07
"212 Hobby ST, Georgetown TX 78633",78633,200000,30.726681,-97.765735,6507.0,Georgetown ISD,2016-03-22
"218 Quarry Springs DR, San Marcos TX 78666",78666,300000,29.850643,-97.978719,5464.0,San Marcos ISD,2016-03-31
"19026 Venture DR, Point Venture TX 78645",78645,400000,30.38095,-98.002617,9161.0,Lago Vista ISD,2016-03-22
