Street Address,Zip Code,List Price,Lat,Long,Tax Ammount,School Dist,List Date
"215 CRESTVIEW DR, Wimberley TX 78676",78676,300000,30.037832,-98.111511,4711.0,Wimberley ISD,2017-05-05
"1308 Porterfield DR, Austin TX 78753",78753,200000,30.400002,-97.649102,4290.0,Pflugerville ISD,2017-05-25
"3505 Grayson LN, Austin TX 78722",78722,300000,30.2872,-97.709471,9658.0,Austin ISD,2017-05-18
"142 Village Commons BLVD, Georgetown TX 78633",78633,300000,30.691787,-97.714527,5726.0,Georgetown ISD,2017-06-02
"836 Expedition WAY, Round Rock TX 78665",78665,300000,30.512793,-97.645959,0.0,Round Rock ISD,2017-06-01
"3907 Sojourner ST, Austin TX 78725",78725,100000,30.239696,-97.588911,2839.0,Del Valle ISD,2017-06-05
"2316 Republic Trails BLVD, Leander TX 78641",78641,300000,30.559269,-97.801651,7000.0,Leander ISD,2017-03-20
"4527 Clawson RD, Austin TX 78745",78745,400000,30.223807,-97.786658,5970.0,Austin ISD,2017-03-20
"512 Blanco Woods BLVD, Elgin TX 78621",78621,200000,30.358336,-97.402444,5698.0,Elgin ISD,2017-03-24
"6801 Beckett RD # 118L, Austin TX 78749",78749,200000,30.225765,-97.854185,4081.0,Austin ISD,2017-04-05
"2303 Founder DR, Cedar Park TX 78613",78613,300000,30.532098,-97.856515,5280.0,Leander ISD,2017-03-29
"512 Woodsorrel WAY, Round Rock TX 78665",78665,200000,30.506537,-97.644105,4972.0,Round Rock ISD,2017-04-13
"604 Ambrose DR, Pflugerville TX 78660",78660,300000,30.430244,-97.631532,6397.0,Pflugerville ISD,2017-04-07
"121 Brighton LN, Austin TX 78737",78737,500000,30.194463,-97.976185,13584.0,Dripping Springs ISD,2017-04-19
"7209 Apperson ST, Del Valle TX 78617",78617,200000,30.156925,-97.646559,3000.0,Del Valle ISD,2017-04-13
"3609 Chisholm TRL, Temple TX 76504",76504,200000,31.10438,-97.381672,3600.0,Temple ISD,2017-04-12
"504 Suzzane RD, Pflugerville TX 78660",78660,200000,30.43154,-97.612171,3690.0,Pflugerville ISD,2017-04-12
"513 Crater Lake DR, Pflugerville TX 78660",78660,200000,30.464909,-97.619317,4559.0,Pflugerville ISD,2017-04-13
"1811 Conn Creek RD, Cedar Park TX 78613",78613,300000,30.521129,-97.797474,6500.0,Leander ISD,2017-04-13
"7708 San Felipe BLVD # 9, Austin TX 78729",78729,200000,30.437089,-97.766026,4900.0,Round Rock ISD,2017-04-12
"2202 3rd ST, Horseshoe Bay TX 78657",78657,80000,30.528715,-98.336669,500.0,Marble Falls ISD,2017-04-13
"11400 Sabinal Mesa DR, Austin TX 78739",78739,400000,30.172325,-97.87151,7553.0,Austin ISD,2017-04-13
"10805 Mint Julep DR, Austin TX 78748",78748,300000,30.149487,-97.806374,6491.0,Austin ISD,2017-04-17
"1206 Tricia CV, Hutto TX 78634",78634,300000,30.555937,-97.532972,6959.0,Hutto ISD,2017-04-16
"6415 Jennings DR, Austin TX 78727",78727,300000,30.439138,-97.752565,5104.0,Round Rock ISD,2017-04-17
"128 Trail Rider WAY, Georgetown TX 78633",78633,300000,30.715196,-97.703331,6419.0,Georgetown ISD,2017-04-27
"6019 Tasajillo, Austin TX 78739",78739,400000,30.195163,-97.884983,6438.52,Austin ISD,2017-05-01
"2450 Wickersham LN # 713, Austin TX 78741",78741,100000,30.224179,-97.726748,1929.0,Del Valle ISD,2017-04-20
"800 Brazos ST # 1310, Austin TX 78701",78701,300000,30.269966,-97.740833,5531.0,Austin ISD,2017-04-20
"802 Pinnacle DR, Georgetown TX 78626",78626,200000,30.602739,-97.651175,4515.0,Georgetown ISD,2017-05-24
"3408 Tavistock DR, Austin TX 78748",78748,400000,30.170955,-97.844851,8371.0,Austin ISD,2017-04-21
"1816 Forestglade DR, Austin TX 78745",78745,300000,30.224788,-97.79033,6399.72,Austin ISD,2017-04-27
"6902 Bennett AVE # B, Austin TX 78752",78752,300000,30.328482,-97.702456,1148.0,Austin ISD,2017-04-18
"149 Haliimaile LN, Bastrop TX 78602",78602,200000,30.089598,-97.323879,3586.0,Bastrop ISD,2017-04-20
,78748,300000,30.184769,-97.811508,4879.0,Austin ISD,2017-04-19
"503 S Spring, Lampasas TX 76550",76550,90000,31.058339,-98.186924,1831.67,Lampasas ISD,2017-04-20
"120 Methodius DR, Hutto TX 78634",78634,300000,30.536508,-97.568247,8580.0,Hutto ISD,2017-04-25
"272 Pecanwood, Kyle TX 78640",78640,200000,30.026819,-97.843885,5363.0,Hays ISD,2017-04-28
"115 Monte Vista CIR, Wimberley TX 78676",78676,400000,29.986553,-98.101618,5768.0,Wimberley ISD,2017-05-02
"3724 Tall Cedars RD, Cedar Park TX 78613",78613,400000,30.519534,-97.767721,8596.0,Leander ISD,2017-04-21
"6012 Wilcott CT # 7, Austin TX 78745",78745,400000,30.212424,-97.803631,8028.0,Austin ISD,2017-05-05
"16927 Bar Harbor BND, Round Rock TX 78681",78681,400000,30.521956,-97.723799,7335.0,Round Rock ISD,2017-04-26
"16709 Brayton Park DR, Austin TX 78717",78717,300000,30.509216,-97.746783,6654.0,Round Rock ISD,2017-05-01
"7317 Seneca Falls LOOP, Austin TX 78739",78739,400000,30.200149,-97.900778,9307.0,Austin ISD,2017-04-27
"2450 Wickersham LN # J1007, Austin TX 78741",78741,200000,30.22418,-97.726748,3912.0,Del Valle ISD,2017-04-22
"2729 Regents PARK, Austin TX 78746",78746,2000000,30.265011,-97.792439,28117.0,Eanes ISD,2017-05-01
"11704 Ruffed Grouse DR, Austin TX 78758",78758,300000,30.393737,-97.700122,6021.12,Pflugerville ISD,2017-05-08
"2214 Blalock DR, Austin TX 78758",78758,200000,30.415984,-97.70042,4068.0,Austin ISD,2017-05-02
"210 Carol CT, Georgetown TX 78626",78626,200000,30.62457,-97.655064,2771.0,Georgetown ISD,2017-04-27
"3505 Hidden Oaks CV, Round Rock TX 78681",78681,400000,30.534228,-97.728951,8492.0,Round Rock ISD,2017-04-28
"1023 Victoria ST, Taylor TX 76574",76574,90000,30.574613,-97.423065,594.0,Taylor ISD,2017-04-30
"7101 Villa Maria LN, Austin TX 78759",78759,600000,30.407957,-97.777044,13435.0,Round Rock ISD,2017-05-09
"4621 Muskdeer DR, Austin TX 78749",78749,400000,30.204658,-97.856242,8918.0,Austin ISD,2017-05-11
"3308 Werner AVE, Austin TX 78722",78722,300000,30.290466,-97.719483,7444.0,Austin ISD,2017-05-10
"116 Cleburne PASS, Georgetown TX 78633",78633,300000,30.72384,-97.748693,5305.0,Georgetown ISD,2017-05-07
"1109 Holly ST # B, Austin TX 78702",78702,600000,30.256278,-97.734965,10645.0,Austin ISD,2017-05-04
"12205 Prairie Glen CT, Del Valle TX 78617",78617,200000,30.160751,-97.636326,4087.0,Del Valle ISD,2017-05-03
"1803 Dublin DR, Leander TX 78641",78641,200000,30.552411,-97.851925,4545.0,Leander ISD,2017-05-10
"6805 Old Quarry LN # 6809, Austin TX 78731",78731,300000,30.351284,-97.757209,4824.0,Austin ISD,2017-05-12
"4704 Shoalwood AVE, Austin TX 78756",78756,600000,30.320223,-97.743467,11132.0,Austin ISD,2017-05-18
"214 Feathergrass, Buda TX 78610",78610,200000,30.060132,-97.813009,4149.0,Hays ISD,2017-05-11
"10803 Oak View DR, Austin TX 78759",78759,400000,30.417461,-97.770805,10638.0,Round Rock ISD,2017-05-12
"521 N Cascades AVE # 1, Pflugerville TX 78660",78660,200000,30.462344,-97.619669,5115.0,Pflugerville ISD,2017-05-11
"15107 Barrie DR, Austin TX 78734",78734,400000,30.353332,-97.954739,8655.0,Lake Travis ISD,2017-05-27
"1802 SAINT WILLIAMS, Round Rock TX 78681",78681,200000,30.491781,-97.689949,4233.0,Round Rock ISD,2017-05-24
"2880 Donnell DR # 3102, Round Rock TX 78664",78664,200000,30.48913,-97.626217,5345.0,Round Rock ISD,2017-01-19
"253 Dusky Thrush DR, Kyle TX 78640",78640,200000,30.035798,-97.834321,6430.0,Hays ISD,2017-01-19
"176 Mendocino, Austin TX 78737",78737,500000,30.183491,-97.986794,13587.0,Dripping Springs ISD,2017-03-02
"6211 Manor RD # 108, Austin TX 78723",78723,200000,30.307729,-97.674453,4149.6,Austin ISD,2017-01-04
"2502 Leon ST # 412, Austin TX 78705",78705,400000,30.289851,-97.74946,7369.0,Austin ISD,2017-01-25
"3225 Prentiss LN, Leander TX 78641",78641,400000,30.564237,-97.791201,0.0,Leander ISD,2017-01-27
"6203 Mesa DR, Austin TX 78731",78731,800000,30.348978,-97.771722,13736.0,Austin ISD,2017-03-04
"3317 S Knezek RD, Flatonia TX 78941",78941,100000,29.668641,-97.065045,1415.0,Flatonia ISD,2017-01-24
"14305 Red Feather TRL, Austin TX 78734",78734,500000,30.382029,-97.919986,613.0,Lake Travis ISD,2017-02-09
"1009 Kersey Dr, Leander TX 78641",78641,200000,30.601965,-97.878916,0.0,Leander ISD,2017-02-06
"1001 Woodduck TRL, Leander TX 78641",78641,200000,30.563092,-97.857688,5750.0,Leander ISD,2017-01-24
"126 Noah's Court, Austin TX 78737",78737,600000,30.184153,-97.991069,18200.0,Dripping Springs ISD,2017-01-25
"3328 High Cotton WAY, Round Rock TX 78664",78664,200000,30.493355,-97.62003,4667.0,Round Rock ISD,2017-02-16
"10025 Wild Dunes DR, Austin TX 78747",78747,400000,30.14901,-97.777979,7268.03,Austin ISD,2017-04-28
"320 Continental AVE, Liberty Hill TX 78642",78642,200000,30.655264,-97.889996,0.0,Liberty Hill ISD,2017-02-14
"16412 Vescovo LN, Pflugerville TX 78660",78660,300000,30.442618,-97.558492,7953.0,Pflugerville ISD,2017-02-17
"223 Callahan LN, Leander TX 78641",78641,200000,30.63202,-97.865199,7576.0,Leander ISD,2017-02-26
"361 Towering Cedar DR, Driftwood TX 78619",78619,500000,30.136145,-97.999117,1345.0,Dripping Springs ISD,2017-02-17
"1113 Plume CV, Leander TX 78641",78641,500000,30.578105,-97.799743,12406.0,Leander ISD,2017-03-16
"121 Denton DR, Hutto TX 78634",78634,200000,30.512593,-97.558039,7600.0,Hutto ISD,2017-02-28
"1506 WEST LYNN ST, Austin TX 78703",78703,3000000,30.284093,-97.75798,48449.81,Austin ISD,2017-02-24
"15615 La Catania WAY, Bee Cave TX 78738",78738,600000,30.315169,-97.989049,13303.0,Lake Travis ISD,2017-02-26
"2921 N Whitten AVE, Other TX 75702",75702,60000,32.37947,-95.305154,1066.0,Other,2017-03-15
"98 San Jacinto BLVD # 2503, Austin TX 78701",78701,800000,30.261672,-97.742653,18598.0,Austin ISD,2017-02-20
"2116 Lawnmont AVE, Austin TX 78756",78756,500000,30.328397,-97.740793,7030.0,Austin ISD,2017-03-02
"375 Silver Creek DR, Leander TX 78641",78641,600000,30.629356,-97.90881,8948.0,Liberty Hill ISD,2017-03-02
"1911 Mulligan DR, Round Rock TX 78664",78664,500000,30.511618,-97.602583,10912.0,Round Rock ISD,2017-05-12
"360 County Road 100, Burnet TX 78611",78611,300000,30.728963,-98.253558,3177.0,Burnet ISD,2017-03-06
"1807 Rockmoor AVE, Austin TX 78703",78703,1000000,30.298105,-97.779598,16227.0,Austin ISD,2017-03-03
"237 Linden LN, San Marcos TX 78666",78666,200000,29.822054,-97.937086,4325.0,San Marcos ISD,2017-03-07
"232 Wesley Ridge DR, Spicewood TX 78669",78669,400000,30.487351,-98.103911,6758.0,Marble Falls ISD,2017-03-13
"2414 Longview ST # 205, Austin TX 78705",78705,300000,30.289483,-97.751158,4525.0,Austin ISD,2017-03-24
"403 Betony Loop, Buda TX 78610",78610,300000,30.080509,-97.804941,0.0,Hays ISD,2017-03-23
"317 Cedar Lake BLVD, Georgetown TX 78633",78633,300000,30.685227,-97.72569,5964.0,Georgetown ISD,2017-03-30
"101 Blue Lake CV, Lakeway TX 78734",78734,400000,30.359189,-97.969937,8168.0,Lake Travis ISD,2017-03-24
"1502 Shinnecock Hills DR, Georgetown TX 78628",78628,500000,30.69794,-97.692122,10536.0,Georgetown ISD,2017-03-27
"11159 Fm 967, Driftwood TX 78619",78619,4000000,30.131842,-98.010235,8598.0,Hays ISD,2017-03-27
"224 Callahan LN, Leander TX 78641",78641,200000,30.631952,-97.865027,6854.0,Leander ISD,2017-03-27
"11900 Viscaya WAY, Austin TX 78726",78726,500000,30.433115,-97.843123,0.0,Leander ISD,2017-03-27
"3238 Bay Hill LN, Round Rock TX 78664",78664,600000,30.517182,-97.595369,12667.0,Round Rock ISD,2017-04-14
"5704 Alonso DR, Austin TX 78738",78738,400000,30.329736,-98.03524,13553.0,Lake Travis ISD,2017-03-27
"14909 Spillman Ranch LOOP, Austin TX 78738",78738,600000,30.317512,-97.97337,12188.0,Lake Travis ISD,2017-04-06
"1518 Hilltop DR, Granite Shoals TX 78654",78654,500000,30.583641,-98.368177,10019.0,Marble Falls ISD,2017-03-20
"2608 Sol Wilson AVE, Austin TX 78702",78702,300000,30.275295,-97.705035,5840.0,Austin ISD,2017-04-03
"1200 Grand Champion DR, Austin TX 78732",78732,500000,30.35627,-97.907281,9989.6,Leander ISD,2017-03-23
"1925 Conn Creek RD, Cedar Park TX 78613",78613,300000,30.521802,-97.795335,7237.0,Leander ISD,2017-03-23
,78739,300000,30.172392,-97.867969,5407.0,Austin ISD,2017-04-05
"149 Running Water WAY, Austin TX 78737",78737,400000,30.170561,-98.001877,8794.0,Dripping Springs ISD,2017-03-24
"3454 Yogi Berra WAY, Round Rock TX 78665",78665,200000,30.532302,-97.621912,4668.0,Round Rock ISD,2017-03-30
"3130 Fiorellino PL, Cedar Park TX 78613",78613,400000,30.454223,-97.848645,9188.0,Leander ISD,2017-03-31
"12111 Missel Thrush CT, Austin TX 78750",78750,200000,30.451393,-97.799723,5330.0,Round Rock ISD,2017-04-08
"412 Grassland LN, Georgetown TX 78628",78628,300000,30.652697,-97.705698,4400.0,Georgetown ISD,2017-03-29
"903 N Avenue H, Elgin TX 78621",78621,200000,30.357753,-97.372942,2905.0,Elgin ISD,2017-03-29
"13001 Pealing WAY, Manor TX 78653",78653,200000,30.339851,-97.527342,0.0,Manor ISD,2017-03-31
"802 Deer RUN, Round Rock TX 78681",78681,300000,30.500291,-97.690256,5295.0,Round Rock ISD,2017-03-31
"11700 Misty White DR, Austin TX 78717",78717,400000,30.499904,-97.793769,9227.0,Leander ISD,2017-04-06
"6514 Heron DR, Austin TX 78759",78759,400000,30.41719,-97.764218,8584.0,Austin ISD,2017-04-07
"108 Koolua DR, Bastrop TX 78602",78602,300000,30.081495,-97.289817,6460.0,Bastrop ISD,2017-04-04
"4604 Woodstock DR, Georgetown TX 78633",78633,200000,30.685328,-97.724452,4547.0,Georgetown ISD,2017-04-07
"196 County Road 4554, Other TX 75494",75494,100000,32.841044,-95.210096,1276.0,Other,2017-04-04
"3609 Penelope WAY, Round Rock TX 78665",78665,300000,30.556498,-97.606125,7132.0,Round Rock ISD,2017-04-10
"10612 Pluchea CV, Austin TX 78733",78733,900000,30.311477,-97.89876,17353.0,Eanes ISD,2017-04-17
"229 Cross Mountain TRL, Georgetown TX 78628",78628,300000,30.626878,-97.748263,0.0,Georgetown ISD,2017-05-24
"6 Ridgemeadow WAY, Round Rock TX 78664",78664,500000,30.522995,-97.602206,9294.0,Round Rock ISD,2017-04-10
"2840 County Road 289, Georgetown TX 78633",78633,600000,30.705387,-97.821858,2978.0,Georgetown ISD,2017-04-06
"169 Green Mountain DR, Cedar Creek TX 78612",78612,100000,30.024874,-97.546325,2406.0,Bastrop ISD,2017-04-12
"2821 Checker DR, Cedar Park TX 78613",78613,300000,30.488799,-97.860065,7095.0,Leander ISD,2017-04-20
"1395 Fm 1704, Elgin TX 78621",78621,200000,30.320347,-97.373724,6718.0,Elgin ISD,2017-04-08
"211 Bellagio DR, Austin TX 78734",78734,400000,30.368497,-97.956382,8247.0,Lake Travis ISD,2017-04-09
"301 PEACEFUL HAVEN WAY, Hutto TX 78634",78634,200000,30.529921,-97.541768,4867.0,Hutto ISD,2017-04-11
"6715 Windrift WAY # 11, Austin TX 78745",78745,300000,30.20051,-97.797269,5447.0,Austin ISD,2017-04-13
"12215 Grimsley DR, Austin TX 78759",78759,300000,30.417922,-97.716981,5070.0,Austin ISD,2017-04-08
"1801 Steeds XING, Pflugerville TX 78660",78660,200000,30.491603,-97.576013,3825.0,Pflugerville ISD,2017-04-21
"2104 Boyds WAY, Austin TX 78748",78748,300000,30.16119,-97.834733,5326.0,Austin ISD,2017-04-13
"3321 Pioneer Crossing DR, Round Rock TX 78665",78665,300000,30.535963,-97.612528,5690.0,Hutto ISD,2017-04-11
"115 Meadow Lark, Other TX 78109",78109,100000,29.525484,-98.315227,2563.28,Other,2017-05-26
"11040 Short Springs DR, Austin TX 78754",78754,300000,30.363825,-97.645171,6054.0,Manor ISD,2017-04-13
"11509 Musket Rim ST, Austin TX 78738",78738,2000000,30.290669,-97.927929,65463.0,Lake Travis ISD,2017-04-13
"1202 Marcy ST, Austin TX 78745",78745,500000,30.22676,-97.77911,8441.0,Austin ISD,2017-04-19
"1604 Fair Oaks DR, Austin TX 78745",78745,200000,30.217117,-97.791021,4481.0,Austin ISD,2017-04-13
"16201 Castletroy DR, Austin TX 78717",78717,300000,30.505464,-97.748312,6710.0,Round Rock ISD,2017-04-21
"3509 Grimes Ranch RD, Austin TX 78732",78732,400000,30.376947,-97.896586,10100.0,Leander ISD,2017-04-21
"4 HOLLYBERRY LN, Wimberley TX 78676",78676,300000,30.028193,-98.13286,2952.0,Wimberley ISD,2017-04-20
"4427 Jinx AVE, Austin TX 78745",78745,300000,30.222523,-97.779298,4477.0,Austin ISD,2017-04-28
"1125 Bootys Crossing RD, Georgetown TX 78628",78628,300000,30.667569,-97.707946,4017.0,Georgetown ISD,2017-04-23
"208 E Starling DR, Austin TX 78753",78753,200000,30.365591,-97.688599,3276.0,Austin ISD,2017-04-24
"1403 Wildvine CV, Round Rock TX 78665",78665,300000,30.509527,-97.615968,6197.0,Round Rock ISD,2017-05-06
"105 Payne Stewart DR, Round Rock TX 78664",78664,300000,30.504561,-97.597937,7762.0,Round Rock ISD,2017-05-19
"105 Cavalier CV, Hutto TX 78634",78634,500000,30.557023,-97.585417,9910.5,Hutto ISD,2017-05-25
"228 Pearl Lake DR, Kyle TX 78640",78640,200000,30.001414,-97.846286,3337.0,Hays ISD,2017-05-16
"2101 Southern Oaks DR, Austin TX 78745",78745,400000,30.219249,-97.797247,6394.0,Austin ISD,2017-05-25
"13216 Kerrville Folkway, Austin TX 78729",78729,300000,30.446779,-97.748284,5679.0,Round Rock ISD,2017-04-20
"512 Bendito WAY, Marble Falls TX 78654",78654,500000,30.557099,-98.281125,8440.0,Marble Falls ISD,2017-03-30
"10437 Snapdragon DR, Austin TX 78739",78739,400000,30.188545,-97.871295,7486.0,Austin ISD,2017-05-02
"12400 Capitol Saddlery TRL, Austin TX 78732",78732,500000,30.354696,-97.90288,11476.0,Leander ISD,2017-05-18
"14316 Pebble Run PATH, Manor TX 78653",78653,200000,30.367276,-97.521404,3741.0,Manor ISD,2017-05-06
"500 Autumn TRL, Georgetown TX 78626",78626,200000,30.63238,-97.637601,4928.0,Georgetown ISD,2017-05-12
"6802 Kings PT, Austin TX 78723",78723,300000,30.312429,-97.667195,5814.0,Austin ISD,2017-05-04
"1565 Breanna Lane, Kyle TX 78640",78640,200000,29.97796,-97.840849,2.81,Hays ISD,2017-05-04
"124 Irene ST, Elgin TX 78621",78621,60000,30.358124,-97.369881,2880.0,Elgin ISD,2017-06-13
"19005 Keeli LN, Pflugerville TX 78660",78660,200000,30.451837,-97.554342,6468.0,Pflugerville ISD,2017-06-09
"1010 Saint Helena DR, Leander TX 78641",78641,300000,30.559992,-97.83072,6420.0,Leander ISD,2017-05-25
"2700 Regents PARK, Austin TX 78746",78746,2000000,30.267059,-97.792141,27284.0,Eanes ISD,2017-05-25
"1116 Coaches XING, Pflugerville TX 78660",78660,200000,30.445129,-97.655733,3929.0,Pflugerville ISD,2017-05-30
"1 Sue Ann DR, Lampasas TX 76550",76550,100000,31.056208,-98.17463,1576.0,Lampasas ISD,2017-06-02
"406 Strichen DR, Spicewood TX 78669",78669,300000,30.414956,-98.041232,6246.0,Lake Travis ISD,2017-05-19
"4197 Fairmeadow DR, Round Rock TX 78665",78665,300000,30.572703,-97.661045,0.0,Round Rock ISD,2017-03-02
"10908 Canfield DR, Austin TX 78739",78739,800000,30.190107,-97.911041,14086.0,Austin ISD,2017-03-16
"13421 Herbert Hoover DR, Manor TX 78653",78653,300000,30.355437,-97.508973,0.0,Manor ISD,2017-02-23
"210 Tavish TRL, Austin TX 78738",78738,500000,30.352197,-98.011262,12905.0,Lake Travis ISD,2017-04-13
"12310 Indian Mound DR, Austin TX 78758",78758,400000,30.40525,-97.679808,5555.0,Pflugerville ISD,2017-05-04
"101 Broad Vista CT, Georgetown TX 78628",78628,400000,30.617646,-97.706366,9202.0,Georgetown ISD,2017-04-06
"132 Blazing Star DR, Georgetown TX 78633",78633,300000,30.700801,-97.730826,7187.0,Georgetown ISD,2017-03-30
"9226 Jollyville RD # 144, Austin TX 78759",78759,200000,30.384179,-97.745742,3591.0,Austin ISD,2017-01-02
"410 Krebs LN, Austin TX 78704",78704,400000,30.22716,-97.766584,5917.0,Austin ISD,2017-01-03
"13821 Camp Comfort LN, Austin TX 78717",78717,400000,30.485989,-97.788352,11577.0,Round Rock ISD,2017-04-05
"427 Jacksdaw DR, Austin TX 78737",78737,600000,30.154389,-97.936302,0.0,Dripping Springs ISD,2017-01-04
"4332 Teravista Club DR # 79, Round Rock TX 78665",78665,300000,30.575078,-97.669447,6897.0,Round Rock ISD,2017-02-09
"16538 Avaranche WAY, Round Rock TX 78681",78681,300000,30.498737,-97.73806,7667.0,Round Rock ISD,2017-02-10
"16204 Golden Top DR, Austin TX 78738",78738,600000,30.388701,-97.799072,0.0,Lake Travis ISD,2017-01-04
"5408 Juniper Junction LN, Austin TX 78744",78744,200000,30.191713,-97.7396,4205.0,Austin ISD,2017-01-06
"1903 Pasternak DR, Round Rock TX 78664",78664,200000,30.473413,-97.65375,5186.0,Pflugerville ISD,2017-01-04
"2004 American DR # 1, Lago Vista TX 78645",78645,200000,30.420207,-98.018856,5531.0,Lago Vista ISD,2017-01-09
"2715 Fairview DR, Round Rock TX 78665",78665,200000,30.550813,-97.633309,4152.0,Round Rock ISD,2017-01-07
"2701 Stacy LN # B, Austin TX 78704",78704,500000,30.23753,-97.761155,7321.0,Austin ISD,2017-01-07
"225 Holman PATH, Hutto TX 78634",78634,200000,30.530412,-97.546365,6413.0,Hutto ISD,2017-01-08
"360 Nueces ST # 2902, Austin TX 78701",78701,600000,30.267656,-97.749615,13202.0,Austin ISD,2017-01-05
"404 Azurite DR, Jarrell TX 76537",76537,200000,30.808072,-97.592416,4384.0,Jarrell ISD,2017-01-16
"3725 Rams Horn WAY, Round Rock TX 78665",78665,300000,30.554342,-97.676759,622.0,Round Rock ISD,2017-01-13
"6220 Harrogate DR, Austin TX 78759",78759,400000,30.418225,-97.760456,10091.0,Austin ISD,2017-01-13
"2101 Montopolis DR # 16, Austin TX 78741",78741,300000,30.223461,-97.703137,7462.0,Austin ISD,2017-01-10
"12713 Machete TRL, Austin TX 78729",78729,400000,30.453213,-97.779665,6132.0,Round Rock ISD,2017-01-13
"3812 Breckenridge, Austin TX 78744",78744,200000,30.200085,-97.697732,0.0,Del Valle ISD,2017-01-13
"512 Riverway LN, Leander TX 78641",78641,200000,30.577482,-97.875606,4502.0,Leander ISD,2017-01-13
"7714 Sandia LOOP, Austin TX 78735",78735,900000,30.275962,-97.86097,18838.0,Austin ISD,2017-01-16
"312 Druse Lane, Jarrell TX 76537",76537,200000,30.800436,-97.602038,0.0,Jarrell ISD,2017-01-15
"2029 Nestlewood DR, Austin TX 78754",78754,200000,30.368116,-97.653438,5083.0,Manor ISD,2017-01-17
"13100 Trails End, Austin TX 78737",78737,1000000,30.219662,-98.001883,15143.0,Dripping Springs ISD,2017-03-15
"8 Butterfly PL, Austin TX 78738",78738,400000,30.350069,-97.979917,11500.0,Lake Travis ISD,2017-01-21
"801 Kemp Hills DR, Austin TX 78737",78737,400000,30.167725,-97.943558,5000.0,Dripping Springs ISD,2017-02-28
"1209 Sunny Meadows LOOP, Georgetown TX 78626",78626,300000,30.585632,-97.658201,7562.0,Georgetown ISD,2017-02-03
"19709 Andrew Johnson DR, Manor TX 78653",78653,300000,30.352586,-97.510124,0.0,Manor ISD,2017-01-19
"592 Blossom Valley STRM, Buda TX 78610",78610,200000,30.063488,-97.715217,8764.0,Hays ISD,2017-01-20
"6700 Cooper Lane LN # 31, Austin TX 78745",78745,200000,30.198414,-97.791718,3027.0,Austin ISD,2017-01-20
"4108 Springwillow LN, Round Rock TX 78681",78681,300000,30.551036,-97.749703,7398.0,Leander ISD,2017-01-25
"5213 Cypress Ranch BLVD, Spicewood TX 78669",78669,400000,30.358629,-98.077507,0.0,Lake Travis ISD,2017-02-23
"2600 Rogge LN, Austin TX 78723",78723,300000,30.305844,-97.683486,8580.0,Austin ISD,2017-02-04
"1806 Riverview ST # A, Austin TX 78702",78702,600000,30.252131,-97.727479,6880.0,Austin ISD,2017-01-26
"2030 Ashberry TRL, Georgetown TX 78626",78626,200000,30.629087,-97.652023,4162.09,Georgetown ISD,2017-01-22
"209 Walnut Creek DR, Cedar Park TX 78613",78613,400000,30.517616,-97.805199,8770.0,Leander ISD,2017-01-28
"6033 Mule Deer, Schertz TX 78108",78108,200000,29.621083,-98.221747,5053.36,Schertz-Cibolo-Universal ISD,2017-02-23
"4000 River RD, Cedar Creek TX 78612",78612,100000,30.192878,-97.5147,1259.0,Del Valle ISD,2017-01-28
"4103 Oak Creek DR, Austin TX 78727",78727,400000,30.429922,-97.713105,6124.0,Austin ISD,2017-03-08
"1402 Trinity ST, Marble Falls TX 78654",78654,200000,30.56626,-98.288908,2434.0,Marble Falls ISD,2017-01-31
"2603 Richcreek RD, Austin TX 78757",78757,500000,30.351446,-97.736807,11083.0,Austin ISD,2017-02-02
"123 Paige BND, Hutto TX 78634",78634,200000,30.534288,-97.55705,4565.0,Hutto ISD,2017-01-31
"102 Wilcox DR, Burnet TX 78611",78611,300000,30.720122,-98.247833,6235.0,Burnet ISD,2017-02-02
"15001 SNELLING DR, Leander TX 78641",78641,200000,30.542597,-97.824601,4974.27,Leander ISD,2017-02-02
"115 Elizabeth DR, Spicewood TX 78669",78669,70000,30.517929,-98.145308,755.0,Marble Falls ISD,2017-01-08
"10824 Casitas DR, Austin TX 78717",78717,300000,30.499366,-97.778995,7677.0,Leander ISD,2017-01-04
"4209 Woodhaven TRL, Round Rock TX 78665",78665,300000,30.574201,-97.660016,6640.0,Round Rock ISD,2017-01-06
"14001 Avery Ranch BLVD # 2803, Austin TX 78717",78717,300000,30.493425,-97.79013,6481.0,Leander ISD,2017-01-03
"8600 E Fathom CIR W # 2302, Austin TX 78750",78750,100000,30.437943,-97.779006,2727.0,Round Rock ISD,2017-01-03
"200 Rolling Oaks DR, Driftwood TX 78619",78619,200000,30.048759,-98.02347,1457.0,Wimberley ISD,2017-01-02
"103 Brazos LN, Kyle TX 78640",78640,200000,30.000076,-97.881893,5284.0,Hays ISD,2017-01-04
"11337 Lost Maples TRL # 11337, Austin TX 78748",78748,200000,30.153663,-97.832179,4854.0,Austin ISD,2017-01-04
"913 Rancho Viejo, Leander TX 78641",78641,200000,30.584769,-97.870052,5139.0,Leander ISD,2017-01-04
"16506 Jadestone DR, Leander TX 78641",78641,200000,30.545997,-97.825081,5641.0,Leander ISD,2017-01-07
"11516 Via Grande DR, Austin TX 78739",78739,600000,30.196198,-97.920574,10734.0,Austin ISD,2017-01-12
