Street Address,Zip Code,List Price,Lat,Long,Tax Ammount,School Dist,List Date
"2208 Golden Gate PARK, Austin TX 78732",78732,400000,30.36585,-97.897736,9942.0,Leander ISD,2018-10-04
"548 Rockhurst ST, Buda TX 78610",78610,300000,30.080757,-97.832178,6148.0,Hays ISD,2018-09-26
"17917 Madden DR, Pflugerville TX 78660",78660,200000,30.47413,-97.633338,5624.0,Pflugerville ISD,2018-10-01
"2517 Francisco ST, Austin TX 78702",78702,300000,30.263366,-97.711689,5482.0,Austin ISD,2018-10-05
"1036 Liberty Park DR # 34A, Austin TX 78746",78746,800000,30.268303,-97.789558,16897.0,Eanes ISD,2018-10-11
"111 Summit ST, Schulenburg TX 78956",78956,100000,29.682345,-96.899509,1839.0,Schulenburg ISD,2018-06-29
"1702 BLUE BELL DR, Cedar Park TX 78613",78613,300000,30.478039,-97.843515,7489.0,Leander ISD,2018-07-05
"2704 Sun Mountain DR, Leander TX 78641",78641,300000,30.536772,-97.864081,8334.0,Leander ISD,2018-07-20
"130 Saint Richie LN, Austin TX 78737",78737,300000,30.186894,-97.979546,8881.0,Dripping Springs ISD,2018-08-17
"215 Paddington WAY, Hutto TX 78634",78634,200000,30.528387,-97.547195,5817.0,Hutto ISD,2018-08-11
"402 Mossycup Drive, San Marcos TX 78666",78666,300000,29.949461,-97.891245,0.0,Hays ISD,2018-09-05
"107 Shiloh CV, Hutto TX 78634",78634,300000,30.516989,-97.566906,1047.0,Hutto ISD,2018-09-06
"7417 Jaborandi DR, Austin TX 78739",78739,500000,30.186907,-97.917781,10898.0,Austin ISD,2018-10-02
"16100 S Great Oaks DR # 2601, Round Rock TX 78681",78681,200000,30.495938,-97.727449,4322.0,Round Rock ISD,2018-09-06
"8001 Weldon Springs CT, Austin TX 78726",78726,500000,30.419305,-97.860464,9931.0,Leander ISD,2018-10-16
"3331 Burks LN, Austin TX 78732",78732,400000,30.374104,-97.892941,10115.0,Leander ISD,2018-09-14
"10901 Los Arcos CV, Austin TX 78739",78739,700000,30.198267,-97.914359,12762.0,Austin ISD,2018-09-28
"503 Swanee DR # 3, Austin TX 78752",78752,300000,30.334922,-97.715087,5756.0,Austin ISD,2018-10-01
"218 Creek Ridge LN, Round Rock TX 78664",78664,300000,30.512307,-97.653572,7227.0,Round Rock ISD,2018-10-11
"3405 Walleye WAY, Round Rock TX 78665",78665,200000,30.551685,-97.666778,4015.0,Round Rock ISD,2018-10-04
"6104 N Hampton DR, Austin TX 78723",78723,200000,30.312202,-97.685391,5165.0,Austin ISD,2018-10-11
"5543 Heron DR, Buda TX 78610",78610,200000,30.034535,-97.807748,7368.0,Hays ISD,2018-10-10
"4924 Tiger Lily WAY, Austin TX 78739",78739,400000,30.190186,-97.868886,5858.19,Austin ISD,2018-10-17
"204 Birch Oak LN, Georgetown TX 78628",78628,200000,30.667741,-97.687264,6201.0,Georgetown ISD,2018-01-11
"428 Lismore ST, Hutto TX 78634",78634,300000,30.514254,-97.587558,10644.0,Hutto ISD,2018-08-03
"20413 Pearl Kite DR, Pflugerville TX 78660",78660,400000,30.475626,-97.557745,9000.0,Pflugerville ISD,2018-08-15
"1707 Deepwoods TRL, Leander TX 78641",78641,200000,30.549218,-97.864191,6128.0,Leander ISD,2018-08-17
"4907 Bob Cat RUN, Austin TX 78731",78731,500000,30.363402,-97.778512,10560.0,Austin ISD,2018-08-17
"259 Summer Vista DR, Buda TX 78610",78610,400000,30.087192,-97.866269,9070.0,Hays ISD,2018-08-31
"13317 Mariscan ST, Austin TX 78652",78652,300000,30.138179,-97.849045,6986.0,Austin ISD,2018-04-10
"387 Guemal RD, Buda TX 78610",78610,200000,30.034457,-97.807686,7258.0,Hays ISD,2018-06-02
"206 Skinner, Kyle TX 78640",78640,300000,30.012405,-97.875788,7440.0,Hays ISD,2018-09-21
"144 Charli CIR, Liberty Hill TX 78642",78642,300000,30.672486,-97.931988,4994.23,Liberty Hill ISD,2018-09-20
"13320 High Sierra ST, Manor TX 78653",78653,200000,30.340975,-97.520688,5400.0,Manor ISD,2018-09-14
"106 Mollie DR, Hutto TX 78634",78634,200000,30.555615,-97.536909,6178.0,Hutto ISD,2018-09-21
"12017 Emerald Oaks DR, Austin TX 78739",78739,500000,30.153613,-97.860172,11377.0,Austin ISD,2018-10-04
"639 W 31 1/2 ST, Austin TX 78705",78705,300000,30.298774,-97.742349,6046.0,Austin ISD,2018-09-29
"2007 Bent Tree LOOP, Round Rock TX 78681",78681,300000,30.529268,-97.711342,7432.0,Round Rock ISD,2018-09-27
"9525 N Capital Of Texas HWY # 413, Austin TX 78759",78759,300000,30.387631,-97.748368,5807.0,Austin ISD,2018-10-12
"424 Ancient Oak WAY, San Marcos TX 78666",78666,400000,29.953358,-97.890931,12410.0,Hays ISD,2018-06-14
"21805 Orwell Cove, Lago Vista TX 78645",78645,200000,30.424229,-98.028665,0.0,Lago Vista ISD,2018-06-25
"804 Birch LN, Cottonwood Shores TX 78657",78657,200000,30.558554,-98.325806,123.0,Marble Falls ISD,2018-06-13
"303 Garcitas Creek LN, Hutto TX 78634",78634,200000,30.509609,-97.565133,6011.0,Hutto ISD,2018-07-13
"332 Santaluz LN, Austin TX 78732",78732,700000,30.342324,-97.919531,18289.0,Leander ISD,2018-08-02
"120 Meadowood DR, Bastrop TX 78602",78602,200000,30.179338,-97.302493,3662.0,Bastrop ISD,2018-10-18
"3004 Brand Iron DR, San Marcos TX 78666",78666,300000,29.953615,-97.896371,8979.64,Hays ISD,2018-10-19
"2116 Margalene WAY, Austin TX 78728",78728,200000,30.437476,-97.683502,4702.0,Pflugerville ISD,2018-10-23
"11305 Brenham ST, Manor TX 78653",78653,200000,30.338392,-97.563094,6522.0,Manor ISD,2018-11-01
"8211 Wexford DR, Austin TX 78759",78759,400000,30.427963,-97.779962,6545.0,Round Rock ISD,2018-08-16
"18637 Falcon Pointe BLVD, Pflugerville TX 78660",78660,300000,30.458854,-97.585443,8167.0,Pflugerville ISD,2018-08-17
"4 Falling Oaks CV, The Hills TX 78738",78738,900000,30.353313,-97.982072,15280.0,Lake Travis ISD,2018-09-08
"154 Broadmoor ST, Meadowlakes TX 78654",78654,300000,30.560447,-98.290471,4903.0,Marble Falls ISD,2018-06-28
"2516 Charolais CT, Round Rock TX 78681",78681,300000,30.534409,-97.721043,7729.0,Round Rock ISD,2018-09-27
"10612 Marshitahs WAY, Austin TX 78748",78748,200000,30.160977,-97.826023,4034.0,Austin ISD,2018-10-05
"807 Floradale DR, Austin TX 78753",78753,300000,30.365348,-97.680661,5516.0,Austin ISD,2018-10-11
"125 Continental AVE, Liberty Hill TX 78642",78642,200000,30.656627,-97.891821,0.0,Liberty Hill ISD,2018-10-25
"2307 Windsor RD, Austin TX 78703",78703,4000000,30.28875,-97.755672,60599.0,Austin ISD,2018-09-17
"13191 Mill Stone DR, Austin TX 78729",78729,300000,30.461619,-97.78689,5512.0,Round Rock ISD,2018-10-04
"2950 E Old Settlers BLVD # 81, Round Rock TX 78665",78665,300000,30.547383,-97.640606,0.0,Round Rock ISD,2018-09-18
"4114 Grand Vista CIR, Round Rock TX 78665",78665,500000,30.568161,-97.672139,10906.0,Round Rock ISD,2018-09-24
"4304 Rolling Water DR, Pflugerville TX 78660",78660,300000,30.451548,-97.565247,6799.0,Pflugerville ISD,2018-09-28
"105 FLEXUS LANE, Liberty Hill TX 78642",78642,200000,30.661715,-97.88799,1231.0,Liberty Hill ISD,2018-10-10
"5804 Karankawa CV, Austin TX 78731",78731,500000,30.355606,-97.789773,9963.0,Austin ISD,2018-10-18
"4472 Mather, Kyle TX 78640",78640,200000,30.006597,-97.884821,5817.0,Hays ISD,2018-10-25
"11112 Reliance Creek DR, Austin TX 78754",78754,300000,30.357201,-97.643086,6494.0,Manor ISD,2018-06-15
"301 Rummel DR, Kyle TX 78640",78640,200000,29.9666,-97.849788,5123.0,Hays ISD,2018-08-22
"500 Hazy Hills LOOP, Dripping Springs TX 78620",78620,500000,30.200199,-98.045312,0.0,Dripping Springs ISD,2018-07-12
"4125 Tin Taqel PATH, Pflugerville TX 78660",78660,300000,30.46095,-97.567228,9670.0,Pflugerville ISD,2018-07-15
"807 W 25th ST # 206, Austin TX 78705",78705,300000,30.28905,-97.746443,5682.0,Austin ISD,2018-11-04
"1301 Grafton LN, Pflugerville TX 78660",78660,200000,30.475566,-97.637738,6226.0,Pflugerville ISD,2018-10-05
"12705 Lee Park LN, Austin TX 78732",78732,400000,30.36782,-97.899537,10003.0,Leander ISD,2018-07-19
"303 Grutsch DR, Bastrop TX 78602",78602,200000,30.102654,-97.363998,5058.0,Bastrop ISD,2018-10-04
"702 Hilltop DR, Leander TX 78641",78641,200000,30.568924,-97.839071,6003.0,Leander ISD,2018-10-11
"6841 Raccoon RUN, Austin TX 78736",78736,300000,30.243664,-97.889116,5260.0,Austin ISD,2018-10-18
"233 Whispering Wind DR, Georgetown TX 78633",78633,300000,30.71448,-97.707545,7421.0,Georgetown ISD,2018-11-01
"5004 Savio DR, Round Rock TX 78665",78665,500000,30.580417,-97.639928,0.0,Round Rock ISD,2018-08-15
"339 Musgrav, Kyle TX 78640",78640,200000,29.970422,-97.864641,5072.0,Hays ISD,2018-08-31
"3117 Lions Tail ST, Austin TX 78728",78728,400000,30.45387,-97.686163,7000.0,Round Rock ISD,2018-10-08
"4003 Bluestone LN, Round Rock TX 78665",78665,300000,30.568908,-97.662667,6177.0,Round Rock ISD,2018-11-04
"6215 Tasajillo TRL, Austin TX 78739",78739,500000,30.196065,-97.888109,10092.0,Austin ISD,2018-11-03
"3506 Denbar CT, Austin TX 78739",78739,500000,30.171298,-97.85914,7704.0,Austin ISD,2018-11-16
"4901 Tahoe TRL, Austin TX 78745",78745,500000,30.225674,-97.801033,9572.0,Austin ISD,2018-10-03
"108 Nicole ST, Kingsland TX 78639",78639,300000,30.653328,-98.43836,2926.0,Llano ISD,2018-02-28
"500 Allende Bend, Austin TX 78748",78748,300000,30.127275,-97.808902,0.0,Austin ISD,2018-03-20
"905 Naranjo DR, Georgetown TX 78628",78628,300000,30.692876,-97.700977,8203.0,Georgetown ISD,2018-05-04
"1912 Payne AVE # 1, Austin TX 78757",78757,600000,30.338624,-97.735106,6641.0,Austin ISD,2018-06-21
"2809 Grand Oaks LOOP, Cedar Park TX 78613",78613,700000,30.454201,-97.857975,16329.0,Leander ISD,2018-08-31
"6409 Moonglow DR, Austin TX 78724",78724,200000,30.296266,-97.644493,3572.0,Manor ISD,2018-07-05
"1107 Montell LN, Hutto TX 78634",78634,200000,30.527517,-97.562215,5712.0,Hutto ISD,2018-08-10
"773 Sweet Gum, Kyle TX 78640",78640,300000,30.007145,-97.893197,9060.0,Hays ISD,2018-08-23
"8406 Caledonia DR, Austin TX 78717",78717,300000,30.488874,-97.743488,6354.0,Round Rock ISD,2018-09-24
"8821 Francia TRL, Austin TX 78748",78748,300000,30.172754,-97.793127,6470.0,Austin ISD,2018-09-11
"2505 Cheyenne ST, Leander TX 78641",78641,200000,30.543361,-97.849634,4657.0,Leander ISD,2018-09-06
"2411 Socorro BND, Leander TX 78641",78641,200000,30.545222,-97.818766,4506.0,Leander ISD,2018-08-31
"210 BRENHAM PASS, Georgetown TX 78633",78633,300000,30.729229,-97.691712,6250.0,Jarrell ISD,2018-08-06
"187 Grace, Kyle TX 78640",78640,200000,30.027185,-97.888067,6398.0,Hays ISD,2018-08-31
"206 Grant Cannon LN, Lakeway TX 78738",78738,600000,30.352317,-98.01349,15252.0,Lake Travis ISD,2018-05-04
"167 Salle, Buda TX 78610",78610,300000,30.097905,-97.852907,5867.0,Hays ISD,2018-07-12
"103 Trail Rider WAY, Georgetown TX 78633",78633,500000,30.715246,-97.706803,9877.0,Georgetown ISD,2018-10-01
"4907 Greenlee DR, Killeen TX 76542",76542,100000,31.072645,-97.695296,2473.0,Killeen ISD,2018-09-10
"20903 Waterside DR # 6, Lago Vista TX 78645",78645,200000,30.418059,-98.016553,6131.0,Lago Vista ISD,2018-07-02
"1205 Darjeeling DR, Pflugerville TX 78660",78660,200000,30.420915,-97.6397,6117.0,Pflugerville ISD,2018-08-19
"14305 Genesee TRL, Austin TX 78717",78717,500000,30.48827,-97.795565,14116.0,Round Rock ISD,2018-05-26
"1269 Pine Forest CIR, Round Rock TX 78665",78665,400000,30.50469,-97.623055,9454.0,Round Rock ISD,2018-09-07
"2810 Castro ST, Austin TX 78702",78702,400000,30.262708,-97.707694,5849.0,Austin ISD,2018-08-17
"13525 Madrone Mountain WAY, Austin TX 78737",78737,600000,30.179931,-97.959337,10028.0,Dripping Springs ISD,2018-06-26
"14617 Bedstraw DR, Pflugerville TX 78660",78660,300000,30.432592,-97.656315,5963.0,Pflugerville ISD,2018-08-24
"706 E 3rd ST, Georgetown TX 78626",78626,200000,30.640743,-97.670501,4152.0,Georgetown ISD,2018-08-21
"2217 Warbler WAY, Austin TX 78735",78735,1000000,30.295579,-97.873968,25594.0,Austin ISD,2018-06-13
"1425 Short Horn CV, Round Rock TX 78665",78665,300000,30.555714,-97.671883,7547.0,Round Rock ISD,2018-06-21
"273 Cypress Forest DR, Kyle TX 78640",78640,400000,29.992846,-97.89411,8526.0,Hays ISD,2018-03-29
"12482 Mesa Verde, Austin TX 78737",78737,500000,30.184803,-97.990426,0.0,Dripping Springs ISD,2018-06-09
"6502 Marblewood DR, Austin TX 78731",78731,800000,30.363351,-97.786497,16751.0,Austin ISD,2018-07-05
"401 W 17th ST W, Georgetown TX 78626",78626,400000,30.629396,-97.680041,0.0,Georgetown ISD,2018-07-13
"709 Sky Hawk, Horseshoe Bay TX 78657",78657,400000,30.539015,-98.401405,6006.0,Llano ISD,2018-07-11
"2201 Little Elm TRL, Cedar Park TX 78613",78613,300000,30.476408,-97.828553,7866.0,Leander ISD,2018-08-24
"5113 Wayborne Hill DR, Austin TX 78723",78723,400000,30.297122,-97.683109,6266.0,Austin ISD,2018-09-06
"4508 Night Owl LN, Austin TX 78723",78723,600000,30.292447,-97.678549,1722.0,Austin ISD,2018-01-06
"1200 Barton Creek Bv # 9, Austin TX 78735",78735,2000000,30.297335,-97.853839,29042.0,Austin ISD,2018-04-27
"203 Serene Hilltop CIR, Lakeway TX 78738",78738,700000,30.3505,-98.016185,18496.0,Lake Travis ISD,2018-07-03
"4705 Pelham DR, Austin TX 78727",78727,400000,30.421992,-97.728134,6017.0,Austin ISD,2018-07-25
"5900 Bucine CV, Round Rock TX 78665",78665,300000,30.570011,-97.600757,10559.0,Hutto ISD,2018-05-15
"12209 Abbey Glen LN # B, Austin TX 78753",78753,200000,30.388352,-97.658322,3379.0,Pflugerville ISD,2018-09-13
"124 Royal Oak LN, Lakeway TX 78734",78734,500000,30.359313,-97.971174,11175.0,Lake Travis ISD,2018-09-26
"613 Hereford LOOP, Hutto TX 78634",78634,400000,30.53358,-97.573696,7622.0,Hutto ISD,2018-05-24
"825 Grandview DR, San Marcos TX 78666",78666,100000,29.789792,-97.959427,1685.0,San Marcos ISD,2018-08-13
"1908 Crimson Rosella Trail, Austin TX 78728",78728,300000,30.44683,-97.66968,0.0,Pflugerville ISD,2018-08-15
"6613 Hillside Terrace DR, Austin TX 78749",78749,400000,30.209468,-97.885527,9352.0,Austin ISD,2018-09-22
"1009 Maxines CV, Pflugerville TX 78660",78660,200000,30.440951,-97.65732,4397.0,Pflugerville ISD,2018-07-21
"701 High Lonesome TRL, Leander TX 78641",78641,800000,30.605375,-97.810607,18091.0,Leander ISD,2018-03-23
"1620 Bryant DR # 204, Round Rock TX 78664",78664,200000,30.491368,-97.649932,4913.0,Round Rock ISD,2018-07-25
"129 OCATE MESA, Liberty Hill TX 78642",78642,600000,30.677673,-97.875197,15436.0,Liberty Hill ISD,2018-08-23
"149 FLEXUS LANE, Liberty Hill TX 78642",78642,200000,30.661715,-97.88799,1231.0,Liberty Hill ISD,2018-04-22
"225 Tulum Terrace, Leander TX 78641",78641,300000,30.593639,-97.863314,1000.0,Leander ISD,2018-05-27
"7508 Stonecliff CIR, Austin TX 78731",78731,800000,30.360481,-97.755086,14375.0,Austin ISD,2018-06-04
"117 W Kamoi CT, Bastrop TX 78602",78602,300000,30.091518,-97.294462,6332.0,Bastrop ISD,2018-06-15
"1913 Summer Rain DR, Cedar Park TX 78613",78613,300000,30.479009,-97.836342,7789.0,Leander ISD,2018-06-21
"2110 Townsman TRL, Cedar Park TX 78613",78613,300000,30.519566,-97.792153,7191.52,Leander ISD,2018-08-02
"9408 Hunters TRCE E, Austin TX 78758",78758,300000,30.369466,-97.70873,6655.0,Austin ISD,2018-08-20
"1691 Hidden Springs PATH, Round Rock TX 78665",78665,300000,30.56745,-97.665406,6853.0,Round Rock ISD,2018-07-08
"2137 Settlers Park LOOP, Round Rock TX 78665",78665,300000,30.550558,-97.628135,7859.0,Round Rock ISD,2018-07-23
"5709 Exeter DR, Austin TX 78723",78723,500000,30.306222,-97.682319,9995.0,Austin ISD,2018-08-10
"304 Mesa Verde ST, Cedar Park TX 78613",78613,200000,30.514452,-97.820592,6320.0,Leander ISD,2018-07-25
"6117 Mantalcino DR, Round Rock TX 78665",78665,200000,30.551403,-97.591623,7209.0,Hutto ISD,2018-08-02
"6234 Negley, Kyle TX 78640",78640,200000,30.017204,-97.888084,4762.0,Hays ISD,2018-07-12
"2217 Haskell, Austin TX 78702",78702,500000,30.250669,-97.721787,5938.62,Austin ISD,2018-07-16
"18265 FM 2115, Salado TX 76571",76571,500000,30.894016,-97.547353,4318.0,Salado ISD,2018-05-23
"20608 Henry Ave, Lago Vista TX 78645",78645,200000,30.427623,-98.005398,0.0,Lago Vista ISD,2018-05-31
"4704 Fawn DR, Killeen TX 76542",76542,80000,31.063753,-97.697264,2593.0,Killeen ISD,2018-07-13
"5405 Amanda Ellis CT, Austin TX 78749",78749,400000,30.219746,-97.85984,7679.0,Austin ISD,2018-07-14
"1502 Oak Knoll LN, Lockhart TX 78644",78644,200000,29.871653,-97.649376,4104.0,Lockhart ISD,2018-09-12
"125 Paint Creek LN, Georgetown TX 78633",78633,300000,30.733225,-97.694728,6017.0,Jarrell ISD,2018-06-08
"300 Bowie ST # 901, Austin TX 78703",78703,600000,30.268783,-97.753917,12841.0,Austin ISD,2018-03-09
"1054 Clark Brothers DR, Buda TX 78610",78610,300000,30.098774,-97.859929,8030.0,Hays ISD,2018-05-01
"1009 Red Bud DR, Cedar Park TX 78613",78613,200000,30.512309,-97.840547,3013.0,Leander ISD,2018-06-07
"437 Longhorn Cavern RD, Leander TX 78641",78641,300000,30.586939,-97.862841,7195.0,Leander ISD,2018-06-14
"1701 Haskell ST, Austin TX 78702",78702,600000,30.253036,-97.728628,6634.0,Austin ISD,2018-06-15
"2711 Buckeye TRL, Cedar Park TX 78613",78613,300000,30.466959,-97.836065,7357.0,Leander ISD,2018-06-17
"3312 Western DR, Austin TX 78745",78745,300000,30.213065,-97.826705,5965.0,Austin ISD,2018-08-09
"1700 Sylvia LN, Round Rock TX 78681",78681,200000,30.523425,-97.70179,5114.0,Round Rock ISD,2018-08-16
"18925 Still Pond RD, Pflugerville TX 78660",78660,400000,30.460397,-97.577217,10474.0,Pflugerville ISD,2018-06-22
"159 Riverwood DR, Bastrop TX 78602",78602,200000,30.122273,-97.336113,2443.0,Bastrop ISD,2018-03-04
"5804 Marostica LN, Round Rock TX 78665",78665,200000,30.552744,-97.600437,7347.0,Hutto ISD,2018-04-16
"615 Harwood DR, San Marcos TX 78666",78666,300000,29.944951,-97.897741,7592.0,Hays ISD,2018-06-29
"9625 Copper Creek DR, Austin TX 78729",78729,300000,30.459061,-97.784662,6100.0,Round Rock ISD,2018-08-16
"5214 MCCORMICK MOUNTAIN DR, Austin TX 78734",78734,700000,30.410708,-97.917551,10186.0,Lake Travis ISD,2018-04-10
"2207 Darnell DR, Cedar Park TX 78613",78613,200000,30.525647,-97.866005,5019.0,Leander ISD,2018-08-30
"11400 W Parmer LN # 83, Cedar Park TX 78613",78613,200000,30.511588,-97.771372,6716.0,Leander ISD,2018-08-23
"1665 Breanna LN, Kyle TX 78640",78640,200000,29.977217,-97.841365,6210.0,Hays ISD,2018-06-14
"590 Buffalo PASS, Niederwald TX 78640",78640,200000,30.008445,-97.754433,1058.0,Hays ISD,2018-08-24
"232 Poplarwood DR, Kyle TX 78640",78640,200000,30.030381,-97.83924,4456.0,Hays ISD,2018-09-11
"6101 Harwin LN, Austin TX 78748",78748,300000,30.208247,-97.795342,5365.0,Austin ISD,2018-09-13
"1624 Maize Bend DR, Austin TX 78727",78727,400000,30.425887,-97.680368,9160.0,Pflugerville ISD,2018-09-18
"2202 Waterway BND, Austin TX 78728",78728,200000,30.447793,-97.677774,5496.0,Round Rock ISD,2018-09-24
"9713 Briny Shell WAY, Austin TX 78748",78748,400000,30.168581,-97.811051,7811.0,Austin ISD,2018-05-09
"7925 W Rim DR, Austin TX 78731",78731,1000000,30.372979,-97.767038,23703.0,Austin ISD,2018-08-23
"6814 East Riverside B11 DR # 113, Austin TX 78741",78741,400000,30.223366,-97.699165,0.0,Del Valle ISD,2018-06-05
"301 Yukon TER, Georgetown TX 78633",78633,300000,30.727878,-97.712026,6815.0,Jarrell ISD,2018-09-07
"3925 Veneto CIR, Leander TX 78641",78641,800000,30.525286,-97.899292,0.0,Leander ISD,2018-03-21
"136 Breckenridge ST, Georgetown TX 78633",78633,300000,30.724915,-97.710695,6026.0,Jarrell ISD,2018-04-18
"1703 Comfort, Austin TX 78748",78748,300000,30.164842,-97.826927,6114.0,Austin ISD,2018-09-20
"405 Yearwood LN, Jarrell TX 76537",76537,200000,30.810666,-97.596404,0.0,Jarrell ISD,2018-09-24
"11016 Cain Harvest DR, Austin TX 78754",78754,200000,30.362457,-97.64378,6233.0,Manor ISD,2018-09-06
"1904 Goodrich AVE # 12, Austin TX 78704",78704,300000,30.252648,-97.77128,5105.12,Austin ISD,2018-09-11
"2100 Pipers Field DR # 42, Austin TX 78758",78758,200000,30.413606,-97.697643,3673.0,Austin ISD,2018-09-21
"645 Rancho Sienna LOOP, Georgetown TX 78628",78628,400000,30.62127,-97.811425,12650.0,Liberty Hill ISD,2018-07-21
"1117 Alexandria WAY, Round Rock TX 78665",78665,200000,30.534781,-97.615297,5182.0,Round Rock ISD,2018-08-31
"1921 Emma Long ST, Austin TX 78723",78723,600000,30.291887,-97.706022,13541.0,Austin ISD,2018-03-07
"207 Saddle Ridge DR, Cedar Park TX 78613",78613,400000,30.519304,-97.765687,8926.0,Round Rock ISD,2018-06-29
"10611 Merrywing CV, Austin TX 78730",78730,1000000,30.382476,-97.85002,33149.0,Leander ISD,2018-07-10
"222 West AVE # 2704, Austin TX 78701",78701,500000,30.267401,-97.75204,9522.0,Austin ISD,2018-09-05
"12325 Double Tree LN, Austin TX 78750",78750,300000,30.45873,-97.801999,6677.0,Round Rock ISD,2018-07-31
"474 Sand Hills LN, Austin TX 78737",78737,500000,30.179256,-97.978069,12868.0,Dripping Springs ISD,2018-08-01
"7306 Marywood CIR, Austin TX 78723",78723,400000,30.321302,-97.676365,6380.0,Austin ISD,2018-08-23
"10909 Sea Hero LN, Austin TX 78748",78748,400000,30.150421,-97.80998,8560.0,Austin ISD,2018-08-16
"316 W DOUCET CV, Round Rock TX 78665",78665,300000,30.550391,-97.596906,1000.0,Hutto ISD,2018-08-20
"728 Manzano LN, Pflugerville TX 78660",78660,300000,30.490514,-97.598132,7400.0,Pflugerville ISD,2018-02-22
"13224 William McKinley WAY, Manor TX 78653",78653,200000,30.35643,-97.511801,0.0,Manor ISD,2018-09-07
"5917 Daly DR, Austin TX 78747",78747,300000,30.130687,-97.772079,1472.0,Austin ISD,2018-09-10
"406 Constellation DR, Killeen TX 76542",76542,100000,31.06595,-97.750779,3170.0,Killeen ISD,2018-05-10
"125 Woodland TRL, Leander TX 78641",78641,400000,30.548037,-97.808402,9016.0,Leander ISD,2018-07-20
"10231 SKYFLOWER DR, Austin TX 78759",78759,700000,30.412952,-97.776747,14560.0,Round Rock ISD,2018-07-31
"14701 Stillman BND, Austin TX 78717",78717,400000,30.487182,-97.754739,9739.0,Round Rock ISD,2018-08-18
"3101 S Oak Branch PL S, Round Rock TX 78665",78665,400000,30.510526,-97.618498,8047.0,Round Rock ISD,2018-06-23
"2146 Amberstone, Fredericksburg TX 78624",78624,500000,30.293449,-98.845114,9267.0,Fredericksburg ISD,2018-08-15
"6503 Treadwell BLVD, Austin TX 78757",78757,700000,30.344945,-97.746319,12681.0,Austin ISD,2018-08-23
"7204 Covered Bridge DR, Austin TX 78736",78736,500000,30.243591,-97.899144,11133.0,Austin ISD,2018-08-22
"2001 Millay DR, Austin TX 78752",78752,200000,30.326196,-97.681707,4804.0,Austin ISD,2018-08-25
"12406 Altamira ST, Austin TX 78748",78748,400000,30.12453,-97.808358,6935.0,Austin ISD,2018-08-29
"1802 Autumn Fire DR, Cedar Park TX 78613",78613,400000,30.482132,-97.841757,10171.0,Leander ISD,2018-09-06
"410 N Bowie ST, Seguin TX 78155",78155,60000,29.571391,-97.967401,1022.0,Seguin ISD,2018-09-12
"12608 Linford DR, Austin TX 78753",78753,300000,30.394778,-97.645361,6409.0,Pflugerville ISD,2018-06-23
"733 Heritage Grove Rd, Leander TX 78641",78641,300000,30.59648,-97.874296,0.0,Leander ISD,2018-06-26
"2213 Fancy Gap LN, Austin TX 78745",78745,400000,30.194862,-97.815173,5836.0,Austin ISD,2018-08-05
"1900 Little Elm TRL # 15, Cedar Park TX 78613",78613,200000,30.485848,-97.824945,5354.0,Leander ISD,2018-09-04
"1802 Aggie LN, Austin TX 78757",78757,400000,30.348797,-97.727658,9438.0,Austin ISD,2018-09-04
"10304 Quail Valley BLVD, Austin TX 78758",78758,300000,30.378956,-97.705816,4015.0,Austin ISD,2018-05-14
"110 Golfcrest DR, Wimberley TX 78676",78676,400000,30.032205,-98.139679,5288.0,Wimberley ISD,2018-06-01
"1514 Old Ranch Road 12, San Marcos TX 78666",78666,200000,29.892504,-97.957425,2329.0,San Marcos ISD,2018-08-13
"2106 SURREY DR, Round Rock TX 78664",78664,300000,30.490939,-97.670906,5331.0,Round Rock ISD,2018-07-10
"101 Syrah CT, Leander TX 78641",78641,200000,30.634201,-97.865693,7418.0,Leander ISD,2018-01-19
"13613 Bauhaus BND, Pflugerville TX 78660",78660,300000,30.40872,-97.639919,7794.0,Pflugerville ISD,2018-06-18
"506 Fallen Oaks DR, Cedar Park TX 78613",78613,400000,30.514491,-97.767923,0.0,Leander ISD,2018-07-16
"2605 Glen Field DR, Cedar Park TX 78613",78613,300000,30.54078,-97.84498,5683.0,Leander ISD,2018-07-06
"5520 Hero DR, Austin TX 78735",78735,700000,30.251026,-97.842748,11426.0,Austin ISD,2018-05-25
"19428 Sangremon WAY, Pflugerville TX 78660",78660,300000,30.464912,-97.573036,9145.0,Pflugerville ISD,2018-06-11
"505 W 7th ST # 118, Austin TX 78701",78701,400000,30.270064,-97.74741,7789.0,Austin ISD,2018-06-08
"164 Barn Owl LOOP, Leander TX 78641",78641,200000,30.641169,-97.873923,7040.0,Leander ISD,2018-06-17
"2804 Aaron Ross CV, Round Rock TX 78665",78665,300000,30.55037,-97.627494,7476.0,Round Rock ISD,2018-06-22
"405 E Orion DR, Killeen TX 76542",76542,200000,31.068817,-97.749688,4662.0,Killeen ISD,2018-07-03
"912 Satellite VW, Round Rock TX 78665",78665,200000,30.565249,-97.666343,5353.0,Round Rock ISD,2018-07-12
"2115 Madison CT S, Belton TX 76513",76513,200000,31.037371,-97.482792,4117.0,Belton ISD,2018-08-05
"112 Garcitas Creek LN, Hutto TX 78634",78634,200000,30.509071,-97.564777,6060.0,Hutto ISD,2018-08-03
"33 Waterfall DR, Austin TX 78738",78738,700000,30.3427,-97.986464,14760.0,Lake Travis ISD,2018-08-07
